lipid,transition,type,1A,2A,3A,4A,5A,1B,2B,3B,4B,1C,2C,3C,4C,5C,1D,2D,3D,4D,5D,1E,2E,3E,4E,5E,SolventBlank
PE (36:7),734.4757 -> 593.4757,PE,34088.742370597,34249.702453622,35128.722534195,32580.042358397,34080.60256957,32365.442443845,32418.682128901,32941.602233895,32258.022430414,34514.162963878,35693.282623282,33878.962249738,38280.322662346996,46067.903625486,35521.982360846,35362.72235107,34163.902343749,39819.46292115,34351.862213127,33660.042541496,37715.202392559,31543.90258788,36527.082519511,37454.042602537,34140.682311993
PE (36:8),732.46 -> 591.46,PE,44470.263061511,44699.463165279,47362.943176245,44179.943084689,41594.383300748,41573.70300293,44768.223144528,45855.602844227,40647.642791747,50398.74346923,46141.463256825,45622.163452148,60066.18396,50159.343444836,42698.382934557,48544.703552264,42755.403167733,81073.346191387,47083.983581533,48850.863708485,53993.463073715,49189.403503433,46269.683410623,53051.364013661,43164.40295409
PE (38:0),776.6165 -> 635.6165,PE,95176.927093493,103052.786956757,100174.106597963,92992.726745554,98746.606445278,107197.627594023,108298.847412107,113127.067687899,105002.208068841,121665.068603433,109878.127929607,105666.107177779,132400.269836451,111119.048614439,115959.628112836,117296.56784063,104576.207031244,155792.251861559,107221.427368078,107461.868316611,113608.187561003,114177.108245743,112643.967925999,111601.047790571,77884.325866692
PE (38:1),774.6009 -> 633.6009,PE,63621.584045444,54933.143859842,50898.983581519,57019.683898931,57051.484008762,53227.563232424,55059.823608383,67879.544982955,54131.624450647,62383.364685074,57591.484436035,58419.464477525,71668.924865727007,74965.084594689,84832.026183991,59538.884643585,61362.663940407,75000.525390633,85531.866210911,64685.48443601,69079.82495114,60140.264526352,58344.923706064,63884.824646006,47778.043334948
PE (38:2),772.5852 -> 631.5852,PE,38426.142761227,41498.403259289,40105.783020016,36922.662902825,36601.782409665,39440.602600086,42065.723266605,40511.062988267,40502.022644038,46700.403717043,42961.762878417,43682.663269039,46329.903381349,41334.483001716,43070.063171386,46083.383361804,42922.8430786,45267.843566886,42273.822753887,44303.003173812,44444.023193351,44427.56286618,42778.16275024,47601.243591321,36473.162841811
PE (38:3),770.5696 -> 629.5696,PE,33169.942291272,33943.76254271,36186.222290031,33908.902343753,34372.762664808,34679.342498796,32425.442443837,34630.682373034,33333.502349855,39930.862853994,39113.202453619,37228.962463376,37261.543029788,41944.90313718,38053.202301019,38751.542663586,35308.34243774,36668.842437743,38874.68316649,39268.942810028,40392.422912585,36486.422729497,39035.743011448,37494.342529289,31446.142089834
PE (38:4),768.5539 -> 627.5539,PE,34683.10211181,31849.822479252,33352.422515872,33224.862457287,27787.222045895,34043.162292486,30699.021881103,34897.562408452,31245.562133787,47582.684021002,42680.983337413,41792.662719724,46561.683319096,48427.263366681,40308.42245481,46971.243072524,40929.262420647,44125.403137189,43750.083160397,40080.982482905,47606.022949217,39406.84265137,38567.343002336,41963.802734391,30884.682235707
PE (38:5),766.5383 -> 625.5383,PE,36390.202606212,35462.942657466,39754.942871085,35716.702178962,35991.062622072,34532.882537827,37188.32250975,35261.502502439,37441.802276601,45662.023620622,44001.742767342,44438.182891832,49924.34368899,48597.183136001,41449.002838135,47487.283264162,46898.743408195,47326.242767331,44513.063507074,45219.763153087,51019.203765873,37860.402465819,43514.203338622,45102.242980969,27711.062011711
PE (38:6),764.5226 -> 623.5226,PE,36166.842651363,36154.222595196,36803.102905285,34344.642547617,35100.442596423,35883.322479262,36791.322784402,34567.322692878,34319.802185072,38885.082885746,42554.702697765,37571.162475592,42190.122589106,43116.36273194,37604.96261596,40348.082641595,38175.602722177,41401.222869847,40150.942657474,40577.102661101,39759.822448733,36514.74252318,37530.64306638,39507.303009027,35186.08267212
PE (38:7),762.507 -> 621.507,PE,41832.502929679,42462.803344727,43786.923248254,45085.203491202,47728.823699954,46523.823150619,46392.943572999,41133.683166501,44119.283325185,67978.72515871,54230.224426217,55410.383911122,61498.064666704,72066.26467901,56693.96417232,66751.824829108,56328.863555868,62742.185241719,62542.644653301,64872.344787642,69425.884460379,58514.863830594,68741.284088133,61445.964050292,32755.422241212
PE (38:8),760.4913 -> 619.4913,PE,60955.64440916,63112.98498534,61094.54455564,62522.14428714,57747.104064924,58394.043884305,60013.72412108,58322.564392115,55431.70446778,61903.804260211,59288.304382304,63929.784301742,87475.00671386,61297.68408201,61547.94458008,63095.76452637,61213.564208981,71766.205139148,60177.38415528,63629.324157704,76997.88537601,62425.444091809,69923.664855934,69937.78491209,60333.50366208
PE (38:9),758.4757 -> 617.4757,PE,47752.423156711,46098.463500971,44349.983398442,46436.163146949,45814.443115229,44811.743591278,50486.143432625,45916.543029771,43563.283081036,47225.10339356,47137.143249511,50225.683715828,51338.223571754,47955.903503436,47776.243591282,49130.243896463,49851.483398431,49627.183349606,49177.743041996,47303.663452127,50903.263427753,47314.743042004,46718.903381351,55775.024475092,45812.062866215
PE (40:0),804.6478 -> 663.6478,PE,121555.269958442,117631.309875494,104321.648681634,117565.3276367,116870.967163104,124603.927917451,175536.512298658,141953.98645019,131641.928039513,282244.162292496,182248.670043907,266096.473632811,149590.2692872,181498.571289106,140080.509643549,274377.905151413,209103.493591352,250598.110412666,213458.238098131,297564.822753864,187940.933349587,196499.653472847,164369.94982916,200038.213928172,45268.223266601
PE (40:1),802.6322 -> 661.6322,PE,36394.942535398,35651.462524404,36648.022460956,39266.922485346,34906.722045899,38292.542785644,37768.182373047,35224.462524421,36455.262542711,35880.022918707,36257.782531738,33483.12237549,36713.00299071,34866.582702638,35727.422515865,36438.782470685,31748.282196045,33668.742004386,36116.72262572,32779.662200928,37324.722625736,36612.002563483,34102.742568982,38058.822509772,29369.402130135
PE (40:10),784.4913 -> 643.4913,PE,33157.202362051,36781.382171636,37069.082275373,35937.662475579,38933.922485331,34732.562713614,34804.442382824,33565.362335202,36750.042755144,42557.02313233,38326.142547595,36895.502685539,38327.842865,40208.223083474,39396.122406021,39178.782775884,36014.602478033,38048.562438969,39998.982818604,38326.862609858,39885.882629396,39525.602600105,38386.322753912,40262.202453605,30901.922119145
PE (40:2),800.6165 -> 659.6165,PE,35319.102600089,34424.32254028,33390.982025155,36326.322448717,34279.162597653,34317.642364503,34212.722747818,30443.40213011,30897.862030017,33868.382354728,33427.882324215,35286.762054467,35389.662536618,33400.662475599,38463.562774659,35477.322540282,36560.762420644,38049.723052982,39685.322753896,35292.082092289,37277.922363287,33453.802307118,34438.922576899,37748.062347415,29839.841949469
PE (40:3),798.6009 -> 657.6009,PE,33903.202606198,29437.562194824,32842.141723625,32337.282043446,33004.781921389,29936.302093484,32369.982299799,30949.282073979,30532.782104502,31346.022308346,32396.722351065,34661.202392561,34042.402557368,33883.082580563,29951.182281504,34070.722412098,32023.702148428,46995.283477774,32334.322052002,35330.642456048,31385.802307112,31452.322082524,32227.942474366,31208.582153325,30600.702270508
PE (40:4),796.5852 -> 655.5852,PE,31641.842407226,33438.762603746,35313.122650161,32433.68212889,31198.242340106,30857.662094105,34221.342529296,32485.642395019,31303.082153324,34232.722381595,31834.302185049,36426.522705092,36547.522369383,34072.2824707,36758.662597651,33493.002105709,31112.342498774,35325.92230225,34304.182525623,35727.642639157,35798.422363281,35928.242492654,33427.642272959,34056.342407216,30233.882141115
PE (40:5),794.5696 -> 653.5696,PE,30556.362152089,28610.121978755,28414.86209106,30491.562286378,27875.361755375,32192.00247192,28622.442077637,31404.782409662,29417.101959224,29866.642272937,32936.46261597,30339.362243636,36290.202484135,31219.20202636,29993.422180184,32646.74203491,29775.682144164,33654.462463386,30381.822265632,31396.162445074,31673.702514662,32736.402435299,29957.421981817,34413.742492673,28323.782043451
PE (40:6),792.5539 -> 651.5539,PE,32519.182281477,30202.122131341,31039.942321781,29683.942321782,31205.142440804,32647.522277827,32094.602355965,33773.002563479,31491.342376705,38968.92272949,36973.142639154,34197.062347416,42951.94323731,33698.182250969,35498.262481702,34510.60250853,36539.422424312,34592.122322072,31278.462249761,34326.822265627,36589.942443834,34284.082427988,34456.862731933,35762.562499988,30186.262176522
PE (40:7),790.5383 -> 649.5383,PE,49125.883728043,48724.243164061,52690.444213866,50254.263427704,49733.843383779,55452.943664543,57018.803710935,62225.443542394,52693.624084454,59899.924377445,47578.263336201,52583.063171383,82072.106201138,57700.763732971,50756.743713366,51753.083862303,44609.423248294,57329.603759757,51258.684020984,54116.183959963,54181.923431395,52431.523803687,53164.483337382,49670.363647467,41937.523193383
PE (40:8),788.5226 -> 647.5226,PE,42092.963195794,44403.86334228,43976.502532952,41203.322570805,39027.922485335,41604.243011482,39341.382690416,42023.86273192,41692.262634272,43554.902801476,43919.722930928,39524.102752673,62771.284301709,42452.363098146,43447.78308102,42062.703186031,38087.023010264,52132.523559579,46925.263275145,47387.383239734,49874.763488768,42014.343170167,49488.183410637,44929.523406978,43629.942687991
PE (40:9),786.507 -> 645.507,PE,34541.382537838,30811.802124019,33338.06228637,32086.62249755,32242.042388925,32335.522216787,32408.082275381,37028.982543957,35589.662445057,39403.182800283,34758.10269166,35697.362457271,41361.422882081,35792.162506109,35944.522674558,34410.302368159,36545.062377924,37534.823028554,39635.242675766,37949.242736816,32471.282135016,37583.082611093,34217.082550049,37879.122680657,30092.90222167
PE (42:0),832.6791 -> 691.6791,PE,24286.461761476,24919.84170532,27044.361968992,25443.62161255,24375.841979976,27072.48173523,24065.201568609,26815.582122797,25171.741806035,26840.402069092,25173.541748045,26859.5418396,33997.862426759,27655.281982425,28557.482055661,26377.561767585,25674.361724851,30116.762298579,27677.002014168,26821.162048328,27984.282287603,25883.781707757,30109.582153319,30494.78222656,25853.461776728
PE (42:1),830.6635 -> 689.6635,PE,28029.141845702,30171.481994622,27193.021881106,34914.142578129,30018.521881093,30725.022094715,29978.06234741,29513.382263177,32786.00262451,41325.982879649,35260.102813716,36457.942657472,34596.662445072,46688.143127406,38141.622817991,45083.262939467,40731.222976695,40169.362762454,43187.903228773,38094.102264398,43913.46325679,42666.383514415,37403.422759999,37032.502502449,23864.341705322
PE (42:10),812.5226 -> 671.5226,PE,26025.561973571,25919.801818842,26271.042144771,23873.801696769,23572.801605226,26054.881835937,25361.122009286,22687.521759027,25910.72164916,28092.181915275,25161.841720571,27510.582214347,25725.201843257,25158.401947026,23698.201736446,25943.321868897,23513.221771241,29558.281982425,25334.64167786,27513.102264398,25252.941879266,28361.101852416,24090.881805434,25906.101806635,23992.88177489
PE (42:11),810.507 -> 669.507,PE,24033.961639405,25677.802017203,24871.821731569,26518.14178466,23974.421844479,24115.661849976,25961.74160767,25923.621612548,24606.021850584,29462.70211792,25890.621887211,24111.541534432,28682.161956796,27348.96191406,24731.121643065,28034.442077639,25920.94183349,26722.781707766,26068.26162719,24807.841735838,27227.501708996,25410.701950074,26195.78187562,25788.761840819,24313.64175414
PE (42:2),828.6478 -> 687.6478,PE,52152.083557129,50677.143386856,47826.203628542,50301.703353872,51625.983802785,47136.643310543,57180.343887317,52680.723449694,51170.843627933,57560.003921495,56783.043853743,55113.623535152,52775.963851922,51748.483825676,52193.143768312,52423.503738399,54291.703948972,57409.924011231,55336.724105855,54170.103973382,51387.583648693,52711.804016116,53260.863647461,57264.58419799,51360.583282472
PE (42:3),826.6322 -> 685.6322,PE,43730.462799075,38506.643157966,41726.902450555,36712.122863763,43872.483444184,43304.342865,50524.943527189,45702.242797898,41893.363403376,55757.744079561,54718.263702352,50785.903839129,35653.182342521,38183.562393193,35456.362731937,45801.383819585,43165.822967546,47591.803497273,43930.462921119,49717.66326902,37872.202438354,43849.683380129,37303.582916264,51809.143554681,28134.781951896
PE (42:4),824.6165 -> 683.6165,PE,25713.521911622,24127.561645501,27377.601928709,25215.98173523,23519.561584469,24555.301666255,25514.401885993,25183.201629628,25895.981964118,24688.98162843,23180.64176941,26462.001922617,33208.902435297,25763.121826172,22663.961608877,26154.061859133,24794.70178222,27007.56201172,25108.361907968,25416.602050783,28613.282348633,26547.98187255,27118.561889642,27449.942230223,26082.081573487
PE (42:5),822.6009 -> 681.6009,PE,24167.301727288,24333.601867675,23965.261734018,25375.422058115,22774.741760255,22385.481628417,24461.941772461,24656.561859134,24252.681640624,24389.04173278,25594.101867671,23505.321655281,27053.281951908,25941.96203614,23717.00172424,23582.661544802,24469.341705322,28912.461853021,25245.96197509,24380.401672375,25235.701812748,25006.341491703,23932.361740107,25628.121612546,23681.001556402
PE (42:6),820.5852 -> 679.5852,PE,27353.50195312,34269.422302243,28358.001861567,29839.962066637,27332.362091058,24301.581604005,28595.262084961,27949.342071538,27753.782012951,29365.18185426,28970.401885982,28347.101989744,33518.641967783,30429.282226565,28047.781738268,31320.162353514,29121.102203366,39696.26260374,27836.801925665,32280.422180173,32300.842407218,26727.942001337,28680.022003174,29467.882019039,26071.041931144
PE (42:7),818.5696 -> 677.5696,PE,33170.582336434,28106.04229735,29960.402130116,30108.02209473,27803.502044667,28941.44189452,32727.342224105,27821.241760246,31298.222228993,33246.622741693,30526.202239986,32720.462524398,38004.422943121,39709.182342524,29429.42190552,28888.282257079,30419.162109371,40168.242584226,31284.802520755,32021.422241217,32116.222229,30956.882202162,34776.162292464,33925.762054435,28483.621917729
PE (42:8),816.5539 -> 675.5539,PE,29084.182006829,26113.181838985998,29123.622222903,29309.48214721,28207.062042239,27538.042068481,28743.701873775,32567.002380363,28340.162109358,28031.542114257,27134.461669917,28443.782226555,28904.702148433,31457.842071531,34152.542724605,26361.82199097,29088.622070307,31285.04223633,32115.242126464,27934.98208618,27947.401916502,28483.641937249,28200.38201906,27039.042129509,26476.622039801
PE (42:9),814.5383 -> 673.5383,PE,29617.581909172,29479.502227775,28236.222137462,25501.481811525,27380.301971423,27881.26190186,27150.36190796,30247.202301018,28931.741943358,36090.162658678,31334.481994632,35830.042480463,32827.82226564,39635.642852776,36480.322418227,32574.782775875,35959.342529296,36625.422271719,35928.02262878,35463.90283202,39080.902984614,32874.542694098,34800.482330335,35116.722167987,28057.622131344
PE (44:0),860.7104 -> 719.7104,PE,19323.1412734943,19114.9612884488,21885.90175628,22857.2416839685,20437.2412986815,23305.021713247,20985.481643678,23060.3017158543,21296.3614769015,22304.4616928153,22055.141578672,20620.8214340123,21857.4016876183,19384.9414062498,19597.9214324924,20540.181571962,20493.0814056398,23738.9814910803,22545.8216209332,23619.2414550691,20222.221496574,18764.4612998948,21547.861640929,21356.381469734,20111.8614883426
