"lipid","type","logFC","logCPM","LR","PValue","FDR","2A","2B","2C","2D","2E","1A","1B","1C","1D","1E","blank","mean1","mean2"
"PG (42:9)","PG",0.0533887960093374,4.76307442346899,0.148863271205641,0.699624032310726,0.999190649082423,26754.281921395,26748.781768791,24655.441772466,23898.901580803,27048.48193358,21792.501663202,25443.641693119,25225.141662591,25504.221893313,24701.98181153,24682.90179443,24533.497744751,25821.177795407
"PG (44:0)","PG",-0.00197717356970156,4.53743761486349,0.000204112181066307,0.988601183843745,0.999190649082423,19946.201370235,21644.321456902,21789.641632079,22184.241455074,22058.501495371,20663.741577145,21482.261566163,20277.461624149,22629.801513666,20995.581527709,22443.001434334,21209.7695617664,21524.5814819322
"PG (44:1)","PG",-0.0355937656149472,4.65184913364656,0.0661583996278523,0.797014540675993,0.999190649082423,23951.441680906,22236.741714475,23662.921615611,21963.621475214,23520.901672362,24044.181747438,20226.341415408,24437.101760866,22908.401840214,24828.661743175,23778.121520996,23288.9377014202,23067.1256317136
"PG (44:10)","PG",0.0623919750065645,4.51069512295127,0.203228034106672,0.652127790080486,0.999190649082423,19498.301223755,21458.581298818,21998.20164489,23395.121841427,21354.921600344,21302.361633298,20582.121368411,19032.941238411,20389.861480711,20178.021392822,22546.961700441,20297.0614227306,21541.0255218468
"PG (44:12)","PG",-0.0351856890216735,4.49964978452562,0.0646369826330044,0.799311661660956,0.999190649082423,23004.88169861,20001.4214248663,21540.041625973,19891.0413322459,19503.401229861,22362.261550897,21093.961502074,20271.721321107,20078.981491084,21232.661621094,20985.08137512,21007.9174972512,20788.1574623112
"PG (44:2)","PG",0.061401845879272,4.49780068707031,0.19683160234149,0.657290532514108,0.999190649082423,22475.321380609,21388.361473073,21462.7815170229,20530.3815269442,22292.5414733841,18575.6413230939,19493.3813171359,20971.1813583403,21201.5614624036,21901.36141967,19769.3014144926,20428.6253761287,21629.8774742066
"PG (44:3)","PG",-0.0752070041883282,4.50351071074746,0.295274288320304,0.586860298346485,0.999190649082423,19941.961349487,20198.341308588,20473.701324463,20382.501434318,21474.681472783,21904.761428833,19860.2614440848,20189.601562502,22421.341552734,21790.661743162,21860.321365355,21233.3255462632,20494.2373779278
"PG (44:4)","PG",-0.0482988740889774,4.7206439075618,0.121826961992667,0.727061387475087,0.999190649082423,25732.021698005,25274.701782222,24336.361785888,23056.781837469,22547.901550292,26053.441925052,25746.021820072,24678.16181946,23869.121658318,23012.72166443,23882.98171997,24671.8937774664,24189.5537307752
"PG (44:5)","PG",-0.0883069447740402,4.71684906697786,0.407213240683205,0.52338735398013,0.999190649082423,25420.46186828,25472.36186217,23121.321670527,23130.981689459,23769.441665649,29001.201797483,26275.261718749,26333.481948845,22851.761611935,22271.421752918,20423.201309204,25346.625765986,24182.913751217
"PG (44:6)","PG",-0.131297451486841,4.57654999638415,0.8998499256424,0.342821954781615,0.999190649082423,20120.801269535,21050.181442271,19664.481338493,22445.8014259297,22927.361816411,21979.641494755,22089.621612552,24772.70153809,21989.821441642,23720.741516116,22148.721481326,22910.505520631,21241.7254585279
"PG (44:7)","PG",0.0155305020399112,4.82822306109058,0.012598492265397,0.910630731197798,0.999190649082423,24515.501800525,28730.661956794,27860.481811518,24761.461898799,28295.201812744,24871.801757805,26466.162109379,27507.521942138,24929.341629033,27090.642120362,24462.701812734,26173.0939117434,26832.661856076
"PG (44:8)","PG",0.00980770178329766,4.90751477810965,0.00502474511080209,0.943488934189001,0.999190649082423,26063.541717518,27188.461822515,28494.742202757,30164.982269289,28154.961944578,27531.701843254,28051.502075201,27237.921936033,28101.701965327,26026.762023923,28324.201965323,27389.9179687476,28013.3379913314
"PGo (16:0)","PG",-0.0403328451431623,6.29165104878627,0.0850552634660708,0.770560087587158,0.999190649082423,70665.40466309,67557.74499511,70895.48498535,72965.34497067,75183.26538086,76542.86486815,71374.42492677,70503.44494628,70465.66564939,72726.50524904,77404.50561524,72322.581127926,71453.448999016
"PGo (18:0)","PG",-0.0896351280232901,9.32478816299547,0.420257394436703,0.516808637392276,0.999190649082423,618137.46386715,608763.91894533,535882.27490185,592225.96728515,642597.04248047,596421.58203071,751701.35009771,644434.48730465,498768.50048774,659541.60449218,414675.92871091,630173.504882598,599521.33349599
"PGo (20:0)","PG",-0.127947851727404,6.95129858762063,0.855886692049352,0.354892337466438,0.999190649082423,121065.04931648,90758.666320779,114577.58862305,108443.98791508,108117.60803222,122873.56872565,124198.74890134,119154.62719727,98668.12683103,120935.96874999,128290.41076664,117166.208081056,108592.580041522
"PGo (28:0)","PG",0.0217341667085432,5.25815346201548,0.0246835194850803,0.87515823840028,0.999190649082423,36068.482818595,34223.882202158,35890.022460922,34749.242523187,37835.12255859,35707.382781988,33150.56243896,35484.982666022,33263.722534172,35843.482269273,36982.52282712,34690.026538083,35753.3505126904
"PGo (30:0)","PG",0.0462390645946688,5.69788159153747,0.111757117430273,0.738152482377538,0.999190649082423,47733.583190909,44073.483276364,49609.743530268,51083.483764648,58715.483642563,43452.96276855,45606.543334955,50051.882934555,49327.283447278,50950.703735348,39380.502929686,47877.8752441372,50243.1554809504
"PGo (30:1)","PG",-0.00788842513024094,4.96010261536634,0.00325068833441833,0.954533399229233,0.999190649082423,28925.642181386,27381.18179321,29227.422088631,27404.041870108,29338.381988521,28354.722045895,28521.802032464,28260.421997067,28923.862182606,26867.161956793,32824.262481687,28185.594042965,28455.3339843712
"PGo (32:0)","PG",0.0149344931864173,6.20171750037892,0.0116617343776397,0.914004012958467,0.999190649082423,71311.42504882,68291.60510253,68764.66467282,65013.02453612,72756.20532224,71656.36462403,71317.38537601,66399.40441895,64027.00439453,64187.50463864,65633.944458,67517.532690432,69227.384936506
"PGo (32:1)","PG",0.0480896682551963,4.97406400669088,0.120807774968455,0.728160038509912,0.999190649082423,29746.242065434,25972.921905518,31137.582366946,29380.70205689,32486.422424315,29815.642089842,28915.942077648,28028.182037349,26715.981903078,28203.541992186,29441.742309574,28335.8580200206,29744.7741638206
"PGo (34:0)","PG",-0.0283763616816771,5.93236459753975,0.0420947123821946,0.837439338821546,0.999190649082423,54258.363769512,54634.86376951,53020.583923321,55908.224243135,59667.804199225,55738.60394287,55782.803222623,58180.803833,53131.063842751,55924.204101543,64283.904602034,55751.4957885574,55497.9679809406
"PGo (34:1)","PG",-0.0453872256455135,5.35210360094332,0.107642902419855,0.742843782603196,0.999190649082423,37733.522644055,32779.902313232,35390.842224115,35672.862640381,36687.462768541,38561.082977277,36058.72274779,36343.302490224,36299.782409654,33895.622039779,53613.683471667,36231.7025329448,35652.9185180648
"PGo (34:2)","PG",0.00659166043858929,4.93781867695962,0.00226980214330297,0.962001207731765,0.999190649082423,29486.982116694,28454.2420044,28617.922058106,28240.782043462,28965.802001953,30739.361999506,29455.142181395,25345.641723637,26640.322051998,28764.321929936,27216.861907957,28188.9579772944,28753.146044923
"PGo (34:3)","PG",0.0323403288075403,4.79702864142487,0.0546267430022134,0.815199528763186,0.999190649082423,28210.48202515,26091.481796259,25207.94158935,25808.961593622,25241.161636342,26643.761932368,25317.141815181,23499.021667474,24492.081787116,25828.521759038,26295.541755682,25156.1057922354,26112.0057281446
"PGo (34:4)","PG",-0.0353539532752352,4.88639628176341,0.0652884420322266,0.798324563602413,0.999190649082423,27609.321624759,26958.882202148,27576.441802965,27317.341827395,26459.68167114,27076.381896976,27139.741821291,29210.462005616,26852.181671148,27074.742034923,27613.961975095,27470.7018859908,27184.3338256814
"PGo (36:0)","PG",-0.0567929083276259,5.46431255241184,0.16856226544715,0.681392741420876,0.999190649082423,40867.583251955,38128.762786876,39466.562683116,40370.302795421,43559.943176267,40895.642761203,38092.682861325,42569.362609865,40645.98284913,45066.783386222,39739.902771007,41454.090893549,40478.630938727
"PGo (36:1)","PG",-0.0680314070596414,6.12190553953159,0.241964614535874,0.622790753647582,0.999190649082423,61589.704345697,66751.244750926,63039.7451172,65038.864807074,66985.765136713,66494.78485105,64931.644287094,69751.425720225,61092.804382329,71822.864562964,53152.38348388,66818.7047607324,64681.064831522
"PGo (36:2)","PG",-0.031761554222174,5.22522091948732,0.0527116060716253,0.818410313904837,0.999190649082423,34144.782318108,37127.322662347,34560.362670902,33536.542327862,31615.581848136,37144.882690425,33168.902252184,35187.582641587,31517.702453603,35324.822204592,36793.022521989,34468.7784484782,34196.918365471
"PGo (36:3)","PG",-0.0961778322662024,5.07163934971767,0.483190711918383,0.486980598872365,0.999190649082423,31893.822296136,30710.122253415,28582.962341318,30064.44210816,28812.702117919,32905.542510984,32622.502197268,29367.241821289,29113.38214112,34119.522552494,33482.582092289,31625.638244631,30012.8102233896
"PGo (36:4)","PG",-0.0781548703714482,5.11121901517875,0.319102654303776,0.572147416492678,0.999190649082423,31784.562011715,30504.761932375,31957.602294918,32320.182403572,30191.502197269,32369.26217652,32215.342437733,32949.522308344,30948.242401118,34676.382537831,31749.922409061,32631.7503723092,31351.7221679698
"PGo (36:5)","PG",-0.0890069689199412,5.07026425264859,0.413831664097472,0.520031082909392,0.999190649082423,30904.04229736,30147.581909179,28054.421936029,28833.662200926,31508.082550049,32930.642333987,29382.481903064,32390.982269283,31002.321960446,30786.142150876,35168.8621216,31298.5141235312,29889.5581787086
"PGo (38:0)","PG",0.0338988569908341,5.57705563736663,0.0600617698263903,0.806398337421685,0.999190649082423,40919.903076169,44920.88299562,45245.143463122,47227.963836675,49402.923217774,43346.462860102,41627.64300537,45612.163208004,42635.90280152,45689.282897952,40073.682983387,43782.2909545896,45543.363317872
"PGo (38:1)","PG",-0.0406694665067002,5.44364950742478,0.0864399228172203,0.768752805532652,0.999190649082423,38343.242706316,39234.362853996,39194.642883274,41444.803070089,41617.923126214,39055.562744152,39433.242797859,42311.003143285,39387.222656235,42290.18310546,40644.90301515,40495.4428893982,39966.9949279778
"PGo (38:2)","PG",-0.00595078324003926,5.81076188619086,0.00185118148164065,0.965681319337036,0.999190649082423,50497.723510739,50817.363891612,47565.102966307,54839.203796432,60349.284362759,45399.503295892,50247.443786611,54113.183837879,51728.643432618,59527.803771978,47423.143310544,52203.3156249956,52813.7357055698
"PGo (38:3)","PG",0.00940318842118215,5.18409273155589,0.00462005125717724,0.945808752223736,0.999190649082423,35237.462585444,34696.602539057,34018.422271722,32478.941833481,32684.922393784,32126.40237425,32565.582336415,31973.862396235,34477.402587883,34421.182525633,34842.882141118,33112.8864440832,33823.2703246976
"PGo (38:4)","PG",0.0117135766286232,5.24559071616145,0.00716968869680557,0.932520555345507,0.999190649082423,35002.902816769,32769.00216675,36463.722839375,36499.622711184,36430.302673329,33182.482299792,32930.402160647,35975.962463395,32563.86218262,38557.06289673,35714.462676992,34641.9544006368,35433.1106414814
"PGo (38:5)","PG",0.011869658135806,5.21857256421729,0.00736178451117664,0.931624737021766,0.999190649082423,34344.122344975,35441.922302225,34561.162536601,33343.742401146,34832.022491428,33454.122436536,34345.902282703,33310.642211915,33501.422210675,34000.302337645,37284.862609861,33722.4782958948,34504.594415275
"PGo (38:6)","PG",-0.0024709521354044,5.30495475600262,0.000319063811446085,0.985748658672718,0.999190649082423,34889.742462158,37833.022827149,36591.502563475,38477.082885751,37768.302398687,36944.542480471,35004.182617178,38089.362731935,36770.162719705,36184.302490241,34116.582397468,36598.510607906,37111.930627444
"PGo (40:0)","PG",0.00636168877869204,5.4595238779182,0.00211515901446546,0.96331753650423,0.999190649082423,41033.503021242,42314.963348398,39564.362823488,40909.642822266,42185.963073724,38534.823120111,40810.622711177,44688.143127435,39395.362945542,38816.062957772,39875.143035886,40449.0029724074,41201.6870178236
"PGo (40:1)","PG",-0.0450397646876023,5.28699234887979,0.106000956394809,0.744743749758616,0.999190649082423,35751.902618417,34753.462493888,34527.041961663,35092.50238037,37897.143005373,37415.702636708,34564.94241333,35931.482147207,34927.382568356,37978.022613558,38097.162719698,36163.5064758318,35604.4104919422
"PGo (40:2)","PG",0.0130378322044844,4.99613386127976,0.00888028434980015,0.924922275442255,0.999190649082423,29722.302215574,29746.942199712,30440.462371824,29591.042068483,28693.642059316,28544.401916506,28320.481872554,29636.922332762,25930.041809081,32454.282196069,31430.522064206,28977.2260253944,29638.8781829818
"PGo (40:4)","PG",-0.0755146471666362,5.00689523637723,0.297871842726124,0.585219670343979,0.999190649082423,27082.201904294,27287.061920167,30266.982055671,28907.441986075,30305.122192375,32440.40213013,25443.381622304,27638.242004392,35158.142730705,28076.741943367,33468.682006843,29751.3820861796,28769.7620117164
"PGo (40:5)","PG",-0.0512860483888105,5.19539682049402,0.137427271914709,0.71085216707809,0.999190649082423,35193.022583,33488.40237426,31383.462493889,31332.442199713,34120.562316896,32970.402343751,34870.462615965,34328.562530527,32248.142272948,34710.862518314,37652.04266358,33825.686456301,33103.5783935516
"PGo (40:6)","PG",-0.0588013848741994,5.43793346276644,0.180686781696437,0.670783694380367,0.999190649082423,40577.602844258,40057.302917468,37400.962524436,37277.122589102,38904.982788068,41393.00280759,39614.302917462,38896.982543948,39359.222839349,40023.602783198,46408.583312963,39857.4227783094,38843.5947326664
"PGo (40:9)","PG",0.00386571519869279,5.21651949198527,0.00078085344868839,0.977707010537937,0.999190649082423,31647.362396253,35349.402648926,36221.882720936,33716.84219361,35758.322418218,34734.54263305,33224.22232056,35915.9026184,32450.10232543,33370.462280265,35823.202514659,33939.046435541,34538.7624755886
"PGo (42:0)","PG",0.0507990444165951,5.16430891930945,0.134825759099591,0.713480077829131,0.999190649082423,33880.48205565,31694.462127694,32996.002380364,33184.202453601,36032.442443835,31478.762359634,30849.74212647,31687.202514648,33343.542327868,32059.022094746,37089.942291254,31883.6542846732,33557.5182922288
"PGo (42:1)","PG",0.0160651362053202,5.10860887032258,0.0134844223992063,0.907555500041606,0.999190649082423,30730.462310782,31100.201965321,34247.642608631,31596.142364502,32806.202331547,30644.622192378,31135.042175292,32607.562316883,30640.502197259,31402.122070308,33915.182617196,31285.970190424,32096.1303161566
"PGo (42:2)","PG",-0.0569387350967547,4.7112902503094,0.169305112880068,0.680730115578183,0.999190649082423,22806.341735844,21481.28158569,23674.101684565,26265.321899415,25356.70153809,22647.261535651,23321.101608273,26794.121978757,24733.361633304,25005.541839599,24567.601715088,24500.2777191168,23916.7496887208
"PGo (42:4)","PG",-0.164451608446325,4.81624650748345,1.41183684139787,0.234751706333533,0.973471757288915,24713.901626578,25751.901855462,24707.101638792,25025.921844472,24902.301818841,27758.881835934,24710.781570431,24591.221710213,33724.742584224,26899.961853027,23667.101715086,27537.1179107658,25020.225756829
"PGo (42:6)","PG",-0.0235701402520691,5.36708347043019,0.0290330699240435,0.864702702583054,0.999190649082423,35881.762268068,40166.762695305,38132.942504896,42888.002990736,36272.682556144,38722.102905276,38172.843078606,42458.682556149,35319.122436518,39106.382568351,33748.702423082,38755.82670898,38668.4306030298
"PGp (16:0)","PG",0.0134043342079528,6.73092260859169,0.009396173589721,0.922778917483522,0.999190649082423,103386.86669923,78524.465515156,97615.50769042,101960.84680176,101383.06640623,104886.94738773,85796.70593255,95325.367858808,79127.46533202,106149.58728023,123071.16687002,94257.2147582676,96574.1506225592
"PGp (18:0)","PG",-0.0916258690058551,5.18849458566906,0.438597813429737,0.507800008636619,0.999190649082423,33489.422454836,32390.242126466,31246.682128901,34094.042419431,33747.422271735,33695.062438957,32504.382568355,37760.102844228,32044.542266859,37276.282806397,33036.522491464,34656.0745849592,32993.5622802738
"PGp (20:0)","PG",-0.126794346479809,5.42183883995045,0.839938087487781,0.359414478428219,0.999190649082423,38765.222778333,35277.922729482,40775.123291017,38859.682922342,38257.222473142,40530.942687997,38582.062683102,40412.722595216,36607.282592764,50510.364044187,37805.422698978,41328.6749206532,38387.0348388632
"PGp (28:0)","PG",0.035421446041831,4.81952963909908,0.065531298311079,0.797957928214372,0.999190649082423,24363.201751708,27628.001922607,26026.441986093,26677.501861569,26351.00180054,25016.841796874,23560.921630851,24558.841888423,25325.58187865,27391.802032473,29840.101806627,25170.7978454542,26209.2298645034
"PGp (30:1)","PG",-0.0721438078290027,4.97101678541914,0.271861767947826,0.602085608190011,0.999190649082423,30986.541931151,26396.941864005,26262.601806636,27403.042007441,28042.261962889,32098.722198491,29260.521881108,28471.422012336,26322.58200073,27951.821990956,34904.082061766,28821.0140167242,27818.2779144244
"PGp (34:4)","PG",-0.605641803403393,5.19065616487958,19.0267398889003,1.28899410973794e-05,0.00275660597468243,26747.421936035,26545.822143558,26012.541748048,28115.342071532,29461.262084959,45665.342956556,26182.502014154,28759.041870127,73726.864868168,28332.302185068,29879.822143555,40533.2107788146,27376.4779968264
"PGp (36:5)","PG",-0.0885271347863025,5.37301443163921,0.409495088127784,0.522225889962673,0.999190649082423,36449.282318096,35119.342254611,34893.222503663,38639.462524409,40552.983154279,39187.762817371,37046.982604963,39123.70251465,40994.422973623,37753.402862556,41394.742858857,38821.2547546326,37130.8585510116
"PGp (38:6)","PG",-0.0591208163859919,6.27533150856564,0.18274978368612,0.669020692573691,0.999190649082423,67722.56506349,75511.7847900339,71941.304626474,79816.805358963,72134.305480924,71966.325073227,69975.424682575,80928.666015581,73777.524780317,80109.946105959,48102.96380615,75351.5773315318,73425.353063977
"PGp (40:6)","PG",-0.0119861096943447,5.72291155952673,0.00750985493807832,0.930942233794784,0.999190649082423,46481.103271487,50374.423156734,43836.402587889,53041.643737796,52701.823242165,46240.163330072,50520.143798832,50748.003967278,47033.603088389,50169.303344717,47112.203369138,48942.2435058576,49287.0791992142
"PGp (42:2)","PG",0.066075841184073,4.69226198079193,0.227992191084439,0.633016601437712,0.999190649082423,26534.041809088,23231.541656491,24889.721710206,25178.761764524,23340.481552118,24512.141662592,22477.481689452,24038.26159668,22916.461639409,22024.761413571,23823.781768802,23193.8216003408,24634.9096984854
"PGp (42:4)","PG",-0.0462130718126224,4.85256928592799,0.111546562780745,0.738390219566065,0.999190649082423,24635.701690684,25226.321746816,27860.701934823,27030.621826179,25846.501800534,27043.341857906,25852.661819466,25240.981628416,28814.76222231,25719.141723638,29984.422332764,26534.1778503472,26119.9697998072
"PGp (42:6)","PG",-0.0989973437063032,6.82736022731792,0.512452523780212,0.474079100315599,0.999190649082423,87847.785217268,119927.989990252,109249.708496098,122909.411010809,105346.107238741,89426.807189958,109002.167053242,148033.569091741,83121.985351528,148128.493530172,44973.963195779,115542.604443328,109056.200390634
"PI (12:0)","PI",-0.0364263509192347,7.50893264921939,0.0694013854798357,0.792210363759669,0.999190649082423,160535.89099119,160619.69140622,169219.29138182,173375.65270992,179829.13232423,160666.6711426,163991.472534228,173815.25292969,171515.35217285,181849.81262208,159861.65051266,170367.71228029,168715.931762676
"PI (14:0)","PI",-0.0866500211316194,6.78046970208506,0.392596841546752,0.530937540436919,0.999190649082423,98087.38696289,98135.58728028,93804.82666012,101440.66772461,106682.6467285,99698.92724609,113088.44824219,99188.12707522,98884.32763672,110319.34826659,100113.88720703,104235.835693362,99630.22307128
"PI (14:1)","PI",-0.00983603411908408,8.30638773327665,0.00506098410596678,0.943285860705929,0.999190649082423,305874.22070313,281544.0395508,273141.61914065,305015.92187504,319754.76367188,275142.41748042,317444.68164057,290218.61962885,270412.65820311,321104.54101554,268445.55761726,294864.583593698,297066.1129883
"PI (16:0)","PI",-0.0254888579892881,7.2875341809398,0.0339801259044634,0.853749097235259,0.999190649082423,143874.61035158,136607.02978515,149144.08984376,142340.34985353,153810.73046874,141699.14941405,148697.61010738,144560.77075195,144156.40893557,148694.77050781,137437.74780271,145561.741943352,145155.362060552
"PI (16:1)","PI",-0.0668982151479558,7.17103851730641,0.234049700159247,0.628537160298245,0.999190649082423,124329.9487305,134781.58935547,129369.14941409,131928.26879885,134281.7302246,126495.02880863,139168.71020509,137944.87011721,127003.1098633,145505.03076175,135979.76977539,135223.349951196,130938.137304702
"PI (18:0)","PI",-0.0393179260540853,7.14280745793328,0.0808492012177489,0.776149881352561,0.999190649082423,115569.92846684,126137.67028805,128596.98974611,121092.26818853,125906.66809084,113444.58862302,129071.08959954,135853.17065423,120509.18920902,126975.19006343,187129.29052742,125170.645629848,123460.704956074
"PI (18:1)","PI",-0.016870444890688,6.92212339725152,0.0148848039332563,0.902896408921441,0.999190649082423,110343.58837891,111546.42858882,112571.96948247,114992.54785157,115413.48828124,109523.94799806,112733.02783204,118619.70898443,111251.38757325,111059.76770023,107105.62695313,112637.568017602,112973.604516602
"PI (18:2)","PI",0.0377859550580417,7.0390401071414,0.0746728419098872,0.784650809248245,0.999190649082423,96033.50646977,97896.207946774,130549.82897947,167345.351867687,171544.315429721,96757.846008271,106216.02832031,148313.63293451,131536.528930674,151696.01037597,54474.443786627,126904.009313947,132673.842138684
"PI (18:3)","PI",0.165040046808545,11.5039624937112,1.42427893938293,0.23270039264962,0.967645799434671,1710797.53662107,1936242.05163561,3101986.26879878,4425351.78173784,4861302.59680177,1651223.68701165,1749540.03295895,3832531.17456061,3210230.42956546,3558057.06054632,70186.364379871,2800316.4769286,3207136.04711901
"PI (18:4)","PI",-0.0249903269967534,5.70490325056261,0.0326444175523193,0.856620593330478,0.999190649082423,47977.143554652,45582.963317858,48702.663574196,50067.20312499,49136.823852548,48994.963256854,50718.963378895,51367.843688978,43887.383300774,47332.80322264,47422.863677952,48460.3913696282,48293.3594848488
"PI (20:0)","PI",-0.199444186172428,6.79679819465718,2.07863862221802,0.149373347327377,0.747928519497388,95556.34741212,98217.36816401,95924.10632319,106373.54699708,101495.3070068,101514.3265381,115300.54711922,130566.0706787,105746.72802738,110575.68847658,75251.38574218,112740.672167996,99513.33518064
"PI (20:1)","PI",0.0136917270839547,7.03001699183166,0.00980436826156716,0.921124764478271,0.999190649082423,116113.84887695,121365.92944336,127933.08935547,120555.22851563,130277.50878905,116736.82763674,119916.34741212,125745.50903321,118333.00830078,120733.90795902,113761.64892578,120293.120068374,123249.120996092
"PI (20:2)","PI",-0.0529523755788332,6.3896449336694,0.146609473027084,0.701796755109259,0.999190649082423,74355.08520508,75558.14611818,78506.80505368,75884.52514649,77208.34558105,73450.56542969,80534.60607909,78601.96533201,77503.66552733,80060.90612793,81059.12561036,78030.34169921,76302.581420896
"PI (20:3)","PI",-0.0374811442683132,5.48046707790574,0.0734195504644362,0.786421472297802,0.999190649082423,37734.842956513,40832.303039557,39909.162902831,41700.963134751,42624.722900382,38935.602447503,41922.822692858,42778.462921151,38261.682861323,43244.883117677,45986.323333725,41028.6908081024,40560.3989868068
"PI (20:4)","PI",-0.0304925087626333,5.18732287810687,0.0485829767096888,0.825547603120366,0.999190649082423,33259.302093502,31580.4621582,32970.022491464,37408.062988282,34104.822357179,31333.201995854,35184.162414551,35295.122314465,32023.762329099,36671.082580565,31547.542297353,34101.4663269068,33864.5344177254
"PI (20:5)","PI",0.0147627409441457,5.99316477377698,0.01139395930673,0.914993272504002,0.999190649082423,55868.224060041,58208.583923305,57708.304199232,67341.984680182,61659.16491697,57017.784118638,54830.403991693,62065.9241333,53717.863708475,65594.744262741,55264.043640114,58645.3440429694,60157.252355946
"PI (22:0)","PI",-0.0142787198559505,6.5066838196746,0.0106613802863649,0.917761414720883,0.999190649082423,80932.60607909,81092.52563475,87303.40551758,85008.80615236,89146.60632321,83310.34570312,86044.02636717,83416.88586427,76981.44580082,91774.52612301,81154.00573728,84305.445971678,84696.789941398
"PI (22:1)","PI",-0.0326796929409169,6.71728784271747,0.0558488265766073,0.813181603822555,0.999190649082423,95251.02722171,94309.86682128,103518.32641601,93130.52648927,101849.26782225,96053.12719727,98572.48791499,105419.26660156,94476.78698732,97778.10717776,91481.14672854,98459.95517578,97611.802954104
"PI (22:2)","PI",-0.0195548251112619,5.4809677427474,0.0199852019261755,0.88757842101227,0.999190649082423,41950.503173831,40297.742492683,40209.563171379,40751.822814905,43432.123046855,39148.282775853,41064.322631811,42224.942749015,39393.183044403,44633.843139639,41489.842407231,41292.9148681442,41328.3509399306
"PI (22:4)","PI",-0.0446007606243083,5.00581196739358,0.103918979563815,0.747176447092911,0.999190649082423,32069.962524403,29075.362030028,28816.141876222,27279.80203248,30299.462036125,30438.462066655,30830.58193969,32415.882354725,27587.242034915,28897.581909178,29314.582092282,30033.9500610326,29508.1460998516
"PI (22:6)","PI",-0.0143313688129636,6.09636141677057,0.0107383943602599,0.917465975725315,0.999190649082423,60501.324340775,61618.04431151,66674.884765611,61102.384399399,71485.86511231,63447.82440184,63906.164245593,64484.94396974,64251.32458494,63473.044372569,56462.803588859,63912.6603149364,64276.500585921
"PI (24:0)","PI",-0.022947124628052,7.07085089838655,0.0275398549953252,0.868195225756034,0.999190649082423,116339.84765623,123373.78857423,134768.64990233,123997.56884766,129745.02880859,120715.70874022,122421.80908202,134550.28881837,122579.04846191,128885.76977538,112823.12768556,125830.52497558,125644.976757808
"PI (26:0)","PI",-0.0148203227219681,7.22334971273081,0.0114878240874532,0.914645176240943,0.999190649082423,133479.40795896,133226.72924802,141327.47045899,141652.12988283,148984.19091796,130525.70947267,139551.86987307,146677.89086915,136903.29016115,141888.36938478,128698.50927737,139109.425952164,139733.985693352
"PI (26:1)","PI",-0.0127345739002199,5.58603625899393,0.00847630701179014,0.926644917179131,0.999190649082423,43975.442993176,45935.883178699,44560.282897946,46217.203124983,43817.563476563,44753.463195826,44473.942901582,47262.663269038,42129.402771016,44684.423034655,41532.442443818,44660.7790344234,44901.2751342734
"PI (28:0)","PI",-0.0513616794483995,7.72248279065752,0.137981010897931,0.710296467802679,0.999190649082423,188391.27416995,196832.31274413,195087.91381834,194460.07373046,199966.09570309,196324.21313473,206860.49365234,205844.61474612,192395.71459957,194150.89428713,181531.7924805,199115.186083978,194947.534033194
"PI (28:1)","PI",-0.056178922686043,6.50288114228543,0.165027197043344,0.684569648694526,0.999190649082423,79603.02612303,83836.52661132,82103.82568359,84073.02685546,86683.62585451,81450.08581546,89666.84570312,91132.92675782,81784.16503904,82703.84570311,80846.68518068,85347.57380371,83260.006225582
"PI (28:2)","PI",0.0169813144280064,5.34669198327921,0.0150688857595078,0.902300800670849,0.999190649082423,35110.222290023,37782.862640385,35102.242553698,37033.002532954,38868.062591553,34245.542602548,36805.702331548,37079.702453611,34648.482177722,36294.382690421,49565.723938001,35814.76245117,36779.2785217226
"PI (30:0)","PI",-0.0379583025683147,9.0040373757754,0.0753739184742699,0.783667279889156,0.999190649082423,466933.38964832,471567.49316396,478378.65185546,470137.65283202,493399.5527342,456870.77246124,513645.2548829,522051.71679666,450541.47021487,468136.89501958,441815.13134736,482249.22187505,476083.348046792
"PI (30:1)","PI",-0.0270064742582036,8.0572233461413,0.0381516532254409,0.845138932393454,0.999190649082423,241317.296875,239884.03710934,253553.93749997,250384.75634768,260110.69921872,242742.65722653,256948.5200195,258648.81982419,242312.55664062,249823.69677734,219782.47705079,250095.250097636,249050.145410142
"PI (30:2)","PI",-0.00462828325227678,6.83599005106944,0.00112027032412243,0.973299438435227,0.999190649082423,92707.966979914,100139.80639652,109894.58752442,120123.08923336,114735.18823236,98867.02709955,96232.92724603,109825.66809083,103782.78674315,121976.60815437,96508.7473144,106137.003466786,107520.127673315
"PI (30:3)","PI",-0.0525530264005984,4.96267997791931,0.144269439135279,0.704072969657158,0.999190649082423,28905.362030027,28623.122314458,28260.821990957,27251.182006831,28615.941680921,29697.922210688,29396.361877436,29507.302215574,27680.44207763,28539.441955564,30515.822219852,28964.2940673784,28331.2860046388
"PI (30:4)","PI",-0.0327265234320994,4.85892837228349,0.0559451937728568,0.813023476411565,0.999190649082423,26305.00170898,28461.041839594,27001.3221511757,24586.961669918,29992.742279045,28196.862396229,28664.802154532,28146.321792602,27102.101959225,25276.201858509,22284.441635128,27477.2580322194,27269.4139297425
