"lipid","type","logFC","logCPM","LR","PValue","FDR","I1-1","I1-2","I1-3","I1-4","S1-1","S1-2","S1-3","S1-4","blank","mean1","mean2"
"PEp (42:4)","PE",-0.0900036664224028,5.61598852567586,0.0996526650384908,0.752246848331951,0.999412099756005,15626.4410171386,13124.6409187272,20214.0615158045,12000.4808196967,12718.160888678,13826.9209022479,14576.5610351554,13643.8210296678,14436.7009658775,15241.4060678417,13691.3659639373
"PEp (42:6)","PE",-0.443978594384129,8.76870545595818,2.41769045582214,0.119971691563751,0.610678930707847,135810.791259728,118647.62741088,149414.508697478,103676.989059414,139036.130401579,180284.370452922,165051.59408562,109231.068786624,67203.664916943,126887.479106875,148400.790931686
"PG (12:0)","PG",-0.151466653838387,6.13621324391659,0.282217579595581,0.595251406709154,0.999412099756005,19000.981239318,20386.261734013,22341.761688238,20631.201477056,19290.241668704,19585.481323235,21227.1012649567,19402.001510627,21766.761688231,20590.0515346562,19876.2064418807
"PG (14:0)","PG",0.0217810211922268,6.47002680660733,0.00583930178215297,0.93908867825416,0.999412099756005,29047.502502438,23770.041656498,32467.922271729,27491.821990964,20475.341529847,23655.661636352,25630.321838377,25656.481521607,25654.8021926908,28194.3221054072,23854.4516315458
"PG (14:1)","PG",0.210154957858489,10.0982814002398,0.543378516855228,0.461035922398464,0.985958251186429,509440.551147433,240093.336181598,442956.873474124,415508.01464848,189640.33496087,309971.066772467,264742.53631591,410925.768310516,167239.055114755,401999.693862909,293819.926589941
"PG (16:0)","PG",0.252036242916914,10.0658270317935,0.781234032565408,0.376763994307525,0.922698486378689,502615.963806098,233278.456848186,436541.61090095,446209.661743154,176896.933227489,284948.723511188,258166.697876425,431813.436950709,122846.86804201,404661.423324597,287956.447891453
"PG (16:1)","PG",-0.0609624855503232,6.37440088305486,0.0457385860443082,0.830651700546645,0.999412099756005,24590.881942743,24143.281860346,27336.422149648,23975.2617492721,21150.661651611,20619.041244509,25410.061668397,23242.941741933,26649.701934821,25011.4619255023,22605.6765766125
"PG (18:0)","PG",-0.256655539860988,10.029690018254,0.810081764964252,0.368096077963277,0.922698486378689,161430.3528747,230219.362456752,282734.257720967,247708.13647512,179344.356537358,221435.158859668,264992.263336226,286727.2798462,708336.382614075,230523.027381885,238124.764644863
"PG (18:1)","PG",0.636839259533454,6.5929051787372,4.95220869576497,0.0260573583525228,0.322379053336584,23237.3617401196,21607.581497198,105812.547378557,21559.8415603616,23762.1218032878,20012.981323251,21513.8414764386,20385.0615768513,20543.541458128,43054.3330440591,21418.5015449572
"PG (18:2)","PG",0.142592228573287,6.30894172564562,0.250160109865931,0.616962361743714,0.999412099756005,27370.3824691756,18486.7813873218,52604.8042908138,19241.861259455,17337.9809570311,19142.8411865094,32417.042297327,19145.261657708,15115.021289828,29425.9573516916,22010.7815246439
"PG (18:3)","PG",0.323464659126402,6.40543077968846,1.28515191475412,0.256943317034489,0.811485539241836,20773.961212157,37142.283187864,37367.962974593,30175.06169129,15488.78116608,17457.9613342319,25795.46191406,28088.1221237154,15223.7211151106,31364.817266476,21707.5816345218
"PG (18:4)","PG",-0.0392500640655479,6.10238467444967,0.0189591321959104,0.890483712147147,0.999412099756005,22128.1013641323,20004.701736455,24546.9220733602,20165.501655574,18743.641159065,19640.2814483644,19682.941551202,18696.90126037,18040.0811615,21711.3067073804,19190.9413547504
"PG (20:0)","PG",-0.109098890677195,6.74808168198428,0.146482916258123,0.701919325644044,0.999412099756005,32789.841842656,34280.922393791,34858.322448727,30223.682098377,31593.102020257,31842.82211302,32332.282196048,27923.842102054,27550.68200683,33038.1921958878,30923.0121078447
"PG (20:1)","PG",0.402636180568095,6.08705858147404,1.98873397605543,0.158473316251478,0.678853944599371,27659.562377927,18996.701385505,42072.183383979,17662.941581721,16415.861259474,16427.501289368,19544.381271367,14308.681030267,14830.2608833331,26597.847182283,16674.106212619
"PG (20:2)","PG",0.0905966254841648,5.56620902420713,0.100967616886876,0.750671531472302,0.999412099756005,14159.4209442144,12319.9608230656,24716.3218956049,13052.5008773762,11160.5407485964,12837.0010376026,12619.160873411,13530.940757748,12903.2608222915,16062.0511350653,12536.9108543395
"PG (20:3)","PG",-0.0809426197497822,6.0958899062075,0.0806205245605618,0.776458249922744,0.999412099756005,20076.2013626106,17419.3013534598,30434.8620529228,17843.561134331,18832.201339721,23829.82189559,16792.4611892704,16605.4211540272,19863.041442876,21443.481475831,19014.9763946521
"PG (20:4)","PG",0.416208856416695,6.24522450442072,2.12475109997263,0.144936323507958,0.662314697614774,22293.2817840622,17655.621414184,64891.044681601,18290.561431889,18989.7214965843,19519.0012130787,21554.121459954,13932.2008056618,16888.4810409531,30782.627327934,18498.7612438197
"PG (20:5)","PG",0.0957402941649321,6.13989515453903,0.112785849984952,0.736994506253466,0.999412099756005,23237.361389153,18989.481285094,25680.282020577,21395.081588746,17680.4013214119,18258.061477661,18387.021354683,17451.601135264,24013.861816405,22325.5515708925,17944.271322255
"PG (22:0)","PG",0.613911959298196,6.73424678255431,4.60482493497784,0.0318821083131875,0.329888229536922,28255.862136841,45974.323089589,65970.064208958,36683.5826645162,19370.801223748,17837.0613937384,29824.4625549298,30618.222747801,18293.98140717,44220.9580249761,24412.6369800543
"PG (22:1)","PG",-0.0505293069566197,5.42854653646745,0.0314089196193663,0.859331174030769,0.999412099756005,12975.7610244713,12027.5808334406,14853.9410591172,13929.1210174513,12291.2609329204,12288.6608161838,13413.4009704496,10500.3205642715,11395.7208633336,13446.6009836201,12123.4108209563
"PG (22:2)","PG",0.0552499578988057,5.43554983605317,0.0375505603390986,0.846348406597246,0.999412099756005,14103.4409599247,11082.6807479845,14549.0009765634,15008.4410552922,11608.0006790156,11542.2607803394,12032.080940242,10655.3007507294,13024.060874936,13685.8909349412,11459.4107875816
"PG (22:4)","PG",0.149492989806792,5.81937437418341,0.274880922881042,0.600076241790111,0.999412099756005,16415.1213226239,16614.2812042227,30189.2617759731,15866.0410995463,15841.3010330163,14408.8809051548,15025.4608688301,14302.7410469043,13883.020942693,19771.1763505915,14894.5959634764
"PG (22:6)","PG",0.048444930365243,5.99398522103938,0.0288808726299408,0.865054386805632,0.999412099756005,26430.521957399,17751.621154784,23640.2214431776,16727.1211624156,16710.48133088,17650.3411331185,20290.501342767,15378.521087645,15939.6811981146,21137.3714294441,17507.4612236026
"PG (24:0)","PG",0.0993548098527527,7.18554782780477,0.121501835818208,0.727411301426969,0.999412099756005,43654.283172601,47013.843627903,47733.943237283,48138.683593777,37186.062683096,35229.202392545,40670.242736807,38900.142700167,43159.123168922,46635.188407891,37996.4126281537
"PG (24:1)","PG",0.0101577236632783,5.32236821180384,0.0012692601892752,0.97158003580876,0.999412099756005,12437.5608596756,12644.0408019993,16307.0811233472,10753.3208580024,11694.8008193969,10138.3407745334,10980.1607284555,11194.52069855,10285.1807937651,13035.5009107561,11001.955755234
"PG (26:0)","PG",0.159164132819686,7.03532642002611,0.311709301924111,0.576633178687849,0.999412099756005,40609.722778316,43903.583312973,50107.384063733,41888.002746581,30018.062194831,29011.162017818,40473.643005377,37335.283020029,34717.502319322,44127.1732254008,34209.5375595138
"PG (28:0)","PG",-0.170508827375569,9.08572894666165,0.35779345134597,0.549734257224492,0.999412099756005,172188.753814669,240355.978484613,167528.990966854,121561.950805711,131945.90734848,233050.339751747,180976.775512667,141938.970611644,66878.965209982,175408.918517962,171977.998306134
"PG (28:1)","PG",-1.38063040240636,7.40694746485053,22.6230812004865,1.97102438415707e-06,0.000491892881262572,34760.242492671,33938.482604986,35436.502014162,23743.601715086,107525.76806638,86801.64550778,77233.32531738,18325.041412346,28799.482467648,31969.7072067262,72471.4450759715
"PG (28:2)","PG",0.229372001891522,6.88954021840475,0.646781263166304,0.421265818016281,0.963347395668382,16565.5410881024,23937.961738577,23870.60176086,24857.2415695206,16113.5010604832,15558.701019291,17088.441299439,17848.6613616926,122808.648536663,22307.836539265,16652.3261852265
"PG (30:0)","PG",0.207060857017772,6.32907754803766,0.527241420901731,0.467768937874667,0.989042108707031,29506.502105708,22474.161560062,35129.142196665,22965.301605218,20083.661285404,20309.461318978,21028.501373284,19361.901351927,23757.861572267,27518.7768669132,20195.8813323983
"PG (30:1)","PG",0.222978945913282,5.78519588629682,0.61115935286957,0.434351626958878,0.965318716102642,12244.200988767,19106.0615463243,26214.8816986102,14693.4809150668,11461.4808349566,11554.0808410558,14302.8011016828,14965.7611770683,20858.8811950609,18064.6562871921,13071.0309886909
"PG (30:2)","PG",0.150710997052293,6.47650440766507,0.279436058276019,0.597071082492368,0.999412099756005,14584.2412567068,40283.5628585891,33880.7426452925,19819.8612937914,17990.8412094027,19627.5216903703,23815.981567389,22935.9816131612,37914.94294736,27142.102013595,21092.5815200808
"PG (30:3)","PG",-0.0534059316698903,5.47909935365815,0.0350872858742903,0.851412874602571,0.999412099756005,14428.5208435082,11738.440803518,16645.301109312,12341.861015319,12010.420768745,10636.6407470741,13665.8409042387,12620.980857847,13617.8607902532,13788.5309429143,12233.4708194762
"PG (30:4)","PG",0.0260314359194416,5.08247469485698,0.00833407160592969,0.927261260618059,0.999412099756005,10544.8808479262,9599.1206207296,12753.4008789136,10535.2806243901,9641.0206756546,9729.4607276855,9618.3207397425,7805.6006011914,9437.7405776913,10858.1707429899,9198.6006860685
"PG (32:0)","PG",-0.0406636818422703,6.94895328887343,0.0203551963625159,0.886549516925726,0.999412099756005,44120.543090845,38574.522827139,46173.483489987,32357.742401124,35446.822357175,39011.622802715,36002.982421877,31381.561828611,26993.941879267,40306.5729522738,35460.7473525945
"PG (32:1)","PG",0.0713900033778933,5.74093533255882,0.0627050468058172,0.802270484312522,0.999412099756005,14540.1212539696,15932.6612548759,21606.601684566,18170.6610565249,12659.9008979864,14477.2011260984,14293.6209793071,15938.4409637456,13860.1610183677,17562.5113124841,14342.2909917844
"PG (32:2)","PG",0.345068095595205,7.24943687635354,1.46244629986722,0.226541289633705,0.77746646965438,40277.6422805622,40667.662887569,45758.763908355,96733.127258267,28775.521575927,22514.98138428,26937.041641241,76577.102859539,18177.461532597,55859.2990836883,38701.1618652468
"PG (32:3)","PG",0.0152572652032291,5.39713932132564,0.00286373983509236,0.957322438486742,0.999412099756005,11571.4408683716,14296.5209731977,18086.5213546795,11082.2208747894,12198.6008949353,12170.9809112483,11281.2008743312,10620.4407463078,10923.7408218444,13759.1760177595,11567.8058567057
"PG (32:4)","PG",-0.0260480173961277,5.32659126852973,0.00834636939629263,0.927207762641182,0.999412099756005,14554.7209930423,11276.160797112,14278.1210479756,10616.8607177797,10569.3207016006,11134.3606491137,11744.6408844063,10745.2007369986,11306.620738984,12681.4658889774,11048.3807430298
"PG (32:5)","PG",-0.0905750240064062,5.27557420479618,0.100897268205131,0.750755522606034,0.999412099756005,12888.1609535157,11198.660743712,12970.0208511317,10275.640567783,9849.2207488948,12470.0808868372,11102.9806976262,9922.240692136,11297.3407058652,11833.1207790356,10836.1307563735
"PG (34:0)","PG",0.15474678970306,6.14192525847438,0.294570337012317,0.587306526943358,0.999412099756005,22958.501625059,22139.801589967,29658.901840211,20155.721488945,16203.701095576,18653.30110168,18480.741386417,19128.921279901,20292.5414352333,23728.2316360455,18116.6662158935
"PG (34:1)","PG",0.44595516697977,6.15255841634756,2.43793168391159,0.11843229210585,0.607168292063209,18018.001159671,16779.281127933,53659.603393516,23254.7014618,15371.261276244,15895.641265868,17612.441215507,17876.84129333,17855.341369628,27927.89678573,16689.0462627373
"PG (34:2)","PG",0.155500093276932,5.41045451888657,0.297332897260677,0.585559305952193,0.999412099756005,12360.4607734621,12202.7609291074,22763.8817672739,12489.2610244748,10558.2606964064,11895.7607803313,11736.8809089639,10795.3607559203,10179.5607032738,14954.0911235796,11246.5657854055
"PG (34:3)","PG",0.296750408993348,5.62371560212502,1.08159543431634,0.29834092046674,0.871387128150958,14804.3012084912,18012.3213882465,22325.3417015005,16030.1610336226,11031.800750729,11241.4808044401,13959.9209442066,13445.8808669976,11443.8607673623,17793.0313329652,12419.7708415933
"PG (34:4)","PG",-0.112205160460278,5.5921678310449,0.154865040824802,0.693928840263966,0.999412099756005,15053.3209991374,12974.7411880483,17886.3410568255,13959.041114811,14061.6210212721,15077.7611923235,12231.9407501214,13757.2408294648,12398.580936423,14968.3610897055,13782.1409482954
"PG (34:5)","PG",-0.236944768244266,6.88850204525038,0.690362666596684,0.406041051758255,0.948273719940886,39412.0228042234,29891.1618423412,36233.982154874,37971.1222838952,38808.322860757,37664.702835088,33025.0817947354,36792.783035276,22830.5218811062,35877.0722713335,36572.7226314641
"PG (34:6)","PG",-0.873717562293485,6.71295202561764,9.25681667015215,0.00234620482381677,0.0816806656105514,27423.622024527,24969.381713863,24388.661911001,21213.961723321,52532.163574191,44930.342895499,40753.502746596,18907.5212326127,20609.181632989,24498.906843178,39280.8826122247
"PG (36:0)","PG",0.0890680357109132,6.68258966614796,0.0976398843483537,0.754680460973016,0.999412099756005,34528.602508529,29095.862335199,60106.744583097,24909.301666261,27399.242004389,29743.5415801948,31427.182479858,26858.162200936,18295.22123719,37160.1277732715,28857.0320663445
"PG (36:1)","PG",1.44121665397129,7.16019840027579,24.5734781994636,7.15294743106726e-07,0.000356932076810256,27870.101943975,20830.521713264,268057.282745349,25281.122009275,21806.541503914,20682.481521601,29613.161865247,20653.461700438,17290.321228035,85509.7571029657,23188.9116478
"PG (36:2)","PG",0.726416848952222,6.38322948868832,6.42745310555802,0.0112369598190482,0.206594612966271,19732.021347047,19183.641281127,91076.547531046,21645.861526483,19278.821220396,14927.1210174599,19565.901458744,17820.4012908996,17470.041229257,37909.5179214258,17898.0612468749
"PG (36:3)","PG",-0.014164417675363,5.67182053901781,0.00246865365397753,0.960372973469563,0.999412099756005,12726.0408325179,12326.5009002673,28037.4421081533,14856.6610717811,13672.2608947828,13196.6609344437,14658.5610809348,15395.4408111583,12474.4008941674,16986.6612281799,14230.7309303299
"PG (36:4)","PG",0.161418876983247,5.72234453199934,0.320449270137487,0.571337775091987,0.999412099756005,17221.94127274,14747.4608764625,27035.8616867046,15490.8211402899,13668.2609024028,13102.1208114611,15843.5010604783,13472.4009399434,12312.1408958455,18624.0212440493,14021.5709285714
"PG (36:5)","PG",0.0224715045839297,5.58088066630268,0.00621281495683945,0.937174672884516,0.999412099756005,16802.0411758469,13710.6010475233,17598.5212135215,13203.9609107942,13377.3611068772,12359.1608734159,14040.981002803,12004.6808128368,13718.520912176,15328.7810869215,12945.5459489832
"PG (36:6)","PG",-0.140447178624929,5.47957744146525,0.242579029110459,0.622349577963498,0.999412099756005,12985.2009277345,13196.1008796626,14861.061176293,12353.100898748,12826.6808166495,12958.8409881627,13903.0010757526,11296.6809387188,12914.5010681112,13348.8659706095,12746.3009548209
"PG (36:7)","PG",0.0870214985453731,5.89271756464279,0.0931740186058967,0.760180174735725,0.999412099756005,18002.781280514,16937.261199949,25100.841964719,18898.121337893,14207.2011184681,16113.700874329,15836.561126708,17131.0610198995,15628.661140445,19734.7514457688,15822.1310348512
"PG (36:8)","PG",0.536920604219339,7.06534162861929,3.52871813691945,0.0603144018271954,0.458328220991429,41791.123031644,50426.062858539,61620.82463076,61615.164054865,21756.781326296,24892.741722105,33544.602508522,47850.642089792,17879.801422118,53863.293643952,32011.1919116788
"PG (38:0)","PG",0.459974982770235,6.68087460917597,2.59347655758665,0.107304572949128,0.588406394523241,33032.4219055204,41177.943511917,40565.503089936,43801.3427200165,19412.421585084,18748.461425776,25796.582054131,36153.602416948,15872.7811241048,39644.3028068475,25027.7668704847
"PG (38:1)","PG",0.0790220045216706,6.0064966933102,0.0768390628703628,0.781627615910132,0.999412099756005,21467.92170715,14968.6811981231,32808.762542717,19737.481216433,17272.601280212,15868.2012443495,16838.361145019,20133.881546009,14275.0209961019,22245.7116661058,17528.2613038974
"PG (38:2)","PG",0.25976559646287,5.69829284049836,0.829182185843848,0.362509115121296,0.919963374890587,14165.3209838945,13918.340904228,34422.9823455709,14967.1610717768,13775.321113581,13032.6209640482,13530.240921018,12782.5608367889,11861.5608291651,19368.4513263676,13280.185958859
"PG (38:3)","PG",0.253090126787498,5.57339693445943,0.787124065647504,0.374971163987447,0.922698486378689,14906.0411224353,12479.820823669,32189.442214956,12805.8410034241,12070.1609382596,11196.6207580577,14713.321006774,11892.6407623282,9574.940658569,18095.2862911211,12468.1858663549
"PG (38:4)","PG",0.404278371377798,5.97068584722645,2.00485120954787,0.156796678196914,0.677976263844492,16092.1611328091,16461.201210018,50890.3843459875,17768.701263426,14665.56088257,14873.0209960956,17464.921165463,14872.800903313,12549.9608192406,25303.1119880602,15469.0759868604
"PG (38:5)","PG",0.286486363342255,5.63942300395042,1.00819460737421,0.315335744009156,0.892763748713377,15216.9010162315,15451.4610900816,24728.5020446835,16330.4211463978,11264.8408355641,13315.7208404598,13669.7210006722,11758.1207733126,12464.6608848514,17931.8213243486,12502.1008625022
"PG (38:6)","PG",0.0650086289608678,5.75684347759818,0.0519971656880216,0.819623796448976,0.999412099756005,15588.0411300733,17200.541076663,20617.5615653917,17178.5612564085,15560.4412612915,13887.3010330199,12636.380821226,15696.2410087519,14275.3610458287,17646.1762571341,14445.0910310723
"PG (38:7)","PG",0.212945964654594,5.97112045835069,0.557537331443086,0.45525419436644,0.979188978400232,16795.5611839249,16261.081031803,37485.502891537,19934.281448355,15803.1009216312,14715.14108276,15149.701072696,18769.941116336,15046.640914919,22619.106638905,16109.4710483558
"PG (38:8)","PG",0.0646760414009729,5.55541593627557,0.0514603132556033,0.820541426871914,0.999412099756005,14036.2609939578,14243.301094045,20842.921379085,12683.7809219428,10884.080741885,13081.780891414,13107.6810226394,12894.7609443628,13435.7009773218,15451.5660972576,12492.0759000753
"PG (38:9)","PG",0.0387682745028993,6.02008199302642,0.0184960721314305,0.89182107132238,0.999412099756005,19786.0812110982,19162.501464838,28277.1422500531,19224.4213256854,16706.581085204,14371.8609619119,19941.1415023756,20483.9813079893,15477.841155999,21612.5365629187,17875.8912143702
"PG (40:0)","PG",-1.12994247442969,8.59083127370674,15.3352190699534,9.00224769008903e-05,0.0122512407200575,103158.430419872,86707.888320883,87945.606872487,61361.3841857915,139793.791267388,162296.913986253,285492.997550465,71276.225845366,41745.462570165,84793.3274497584,164714.982162368
"PG (40:1)","PG",0.072468659301071,5.75928392540671,0.0646146745565375,0.799345556674316,0.999412099756005,15164.34103393,17464.9411392163,21954.161819459,16521.101165767,14166.920921324,12079.6408920297,16313.241081228,15535.321212763,14518.441101076,17776.1362895931,14523.7810268362
"PG (40:10)","PG",0.00510829491167556,5.43046842535821,0.000321027578024768,0.985704873713488,0.999412099756005,9724.820648184,12094.420787815,18147.4812736582,15633.2412643357,10475.4407348654,12091.260810847,12383.2607460045,12744.5010299703,10806.0607910138,13899.9909934982,11923.6158304218
"PG (40:2)","PG",0.0390854108491366,5.55726718783685,0.018794336168753,0.890957730754645,0.999412099756005,11068.6007843022,10734.580764772,18534.9611053481,18804.941284184,11222.3608703609,11878.5808601443,11000.0007858276,15338.8609008774,14344.081069953,14785.7709846516,12359.9508543026
"PG (40:3)","PG",-0.0764423472338244,5.37837640037527,0.0718765123693395,0.788623921494496,0.999412099756005,11636.960830691,11295.3207817067,16419.1211509683,12277.5608634992,13184.360961913,11211.5608520506,11162.5007743821,10903.6207885747,11753.3008041382,12907.2409067163,11615.5108442301
"PG (40:4)","PG",0.0607609834726643,5.66129303879636,0.0454224793889382,0.831229074241145,0.999412099756005,14132.1809921267,13773.4608612,21490.041473392,17049.441055293,14491.1208877565,13556.2810058603,14239.140914916,12382.8408393853,13375.1409530684,16611.2810955029,13667.3459119795
"PG (40:5)","PG",0.0236046703202507,5.83215138148864,0.00685636056891781,0.934008069584238,0.999412099756005,18367.061080932,15295.4411430379,25063.6818161083,17174.3810806199,14633.580978395,14562.18098449,18727.621322629,15713.4809265171,13294.9409942632,18975.1412801745,15909.2160530078
"PG (40:6)","PG",-0.0600980332653031,5.75126003008809,0.0444400369880213,0.833037051079154,0.999412099756005,16846.181106565,14267.721092224,22667.721328736,15587.6410217209,13951.521011353,13575.641098024,21854.161758418,12992.220863328,12939.5810546836,17342.3161373115,15593.3861827807
"PG (40:7)","PG",0.198692548642097,5.76564425801834,0.485404421023048,0.485984480407484,0.999412099756005,17161.9212188748,17173.9811477647,26632.8017425439,15795.661003112,13157.280982972,13933.8010635377,15520.601047516,13951.5609054677,13271.2809448209,19191.0912780739,14140.8109998734
"PG (40:8)","PG",0.0737600145629196,5.5994139780806,0.0669338746524204,0.795854513741609,0.999412099756005,14660.361221309,14082.8809356649,23947.961898812,14280.061126705,13818.8808975227,14388.6810989406,13926.0810279839,11607.780792232,10277.1006927529,16742.8162956227,13435.3559541698
"PG (40:9)","PG",0.15637847509448,5.28473707299863,0.300669471642332,0.583463026306686,0.999412099756005,13186.540901186,11762.30079651,16646.7610321057,12268.1008834859,9940.8006744394,10678.8207931526,9246.1007118244,11124.1607513421,9198.0207023562,13465.9259033219,10247.4707326896
"PG (42:0)","PG",0.0586840317924538,5.32935616790935,0.0423602467893591,0.836934602846058,0.999412099756005,12367.4609374983,11361.8607978853,13963.2809753449,13552.7409896892,10728.8207321158,9966.7006607047,12156.9008407576,10032.0406799324,11723.6407623309,12811.3359251044,10721.1157283776
"PG (42:1)","PG",-0.15856174724019,5.42284775677699,0.309150259993883,0.578202088397768,0.999412099756005,12872.580993649,11940.920822145,14475.961074833,13032.5409851076,13049.260848998,11758.240806579,11923.780860901,13516.1609344428,10358.160667418,13080.5009689337,12561.8608627302
"PG (42:10)","PG",0.141105762693967,5.11595542413273,0.244792141366702,0.620766201226407,0.999412099756005,8967.6405944848,10505.4207534774,16658.1410636926,10954.5807266319,9029.7807083155,9701.1607398976,8357.4005241397,8998.9606399531,9314.1206817599,11771.4457845717,9021.82565307648
"PG (42:11)","PG",0.173303188251078,5.24430202811158,0.36921068580807,0.54343482662773,0.999412099756005,11635.9209060685,11612.3808212317,15456.5608558697,12374.9808998102,8996.1206436153,10027.5606956476,10032.6207885686,9825.4006614687,10564.1408119173,12769.960870745,9720.42569732505
"PG (42:2)","PG",-0.0196769474797318,5.165208727866,0.00476223802781139,0.944982478991855,0.999412099756005,9965.9206962518,10409.0607757597,13106.4810104363,11758.2008514345,9580.360649109,9934.7206649775,10607.6607894899,9608.3807296777,9656.0806884757,11309.9158334706,9932.78070831352
"PG (42:3)","PG",-0.0420293877319488,5.9260729005993,0.021737533245954,0.882787466120194,0.999412099756005,17572.4610671923,14556.5210723911,20522.6012077367,24156.5418701049,14509.2410888643,17120.5413856454,21390.3612518314,16687.0412788468,14075.6410827669,19202.0313043562,17426.796251297
"PG (42:4)","PG",0.15578849539587,5.23828811492275,0.298389963842965,0.584893533692322,0.999412099756005,10873.6407699592,9461.0207099938,21354.6018638581,10281.520729063,9762.660690306,9370.5606803909,10855.0607757555,8788.8805961614,11185.6607971213,12992.6960182185,9694.29068565345
"PG (42:5)","PG",-0.0397295819021487,5.26387392374433,0.0194157438744185,0.889181175737217,0.999412099756005,12266.9207305943,10687.8206481874,14564.1210288977,11346.040779118,9815.300659176,10970.040794371,12313.0809440638,10118.8606452909,9954.7807273872,12216.2257966993,10804.3207607254
"PG (42:6)","PG",0.21177732000409,5.8753452518065,0.551420565470607,0.45773783214353,0.982868515573232,19484.7413215494,21273.401306149,18717.041450504,23238.0218238755,14749.601089472,13085.9809150679,16153.361160286,18747.7813758868,10203.5007362361,20678.3014755195,15684.1811351782
"PG (42:7)","PG",0.0481753297610372,5.45745215309758,0.0285513674499498,0.865819059579608,0.999412099756005,13439.5209045474,13724.220985409,16641.5611419613,13463.381019585,11235.6607818604,12349.9408798178,12850.5809173582,11340.9607696555,11457.1608505236,14317.1710128757,11944.285837173
"PG (42:8)","PG",0.00375393744870806,5.4929564414129,0.000173375789245256,0.989494378790922,0.999412099756005,14094.201011653,13680.261054982,17371.5410995376,13709.220916739,12724.8610076946,11804.3208160398,12783.801002503,13013.460906978,10510.7606925958,14713.8060207279,12581.6109333039
"PG (42:9)","PG",0.297939331297925,5.36928319238994,1.09007480753608,0.296454634533573,0.870181544895605,17031.9010391243,13543.9209518354,15236.701194765,13264.7609786977,10577.6406402573,9797.1406478875,10470.2208328267,10533.8607711825,9863.100677489,14769.3210411056,10344.7157230385
"PG (44:0)","PG",-0.122807105846708,4.90219116129268,0.185399347612896,0.666773607677394,0.999412099756005,8868.8806076045,8609.4006233205,9551.680576325,9035.1206283541,8436.4806137076,8130.4805717442,9440.4807586674,8177.820579527,8272.4005126935,9016.27060890102,8546.31563091155
"PG (44:1)","PG",-0.0949768893699845,5.07994397185186,0.110927341333557,0.739090830921232,0.999412099756005,11535.280883785,10550.9607772811,11929.0608634924,8792.7206459037,10536.820747375,10015.4207649222,8968.7206268345,9524.0006599462,7845.4606132475,10702.0057926155,9761.24069976947
"PG (44:10)","PG",0.0168069822005484,4.84890084922388,0.0034732950259837,0.953004145406888,0.999412099756005,9119.3405952443,8377.3605918918,9936.8006591724,9062.0206222551,8430.4205932606,7526.8605728143,7810.8406257622,7432.0404434207,8150.4005661018,9123.8806171409,7800.04055881445
"PG (44:12)","PG",0.00780276475334645,4.9203721508377,0.00074867624711672,0.9781710472634,0.999412099756005,9680.0007514925,8622.1206703173,10969.6008338989,9045.2206687934,8143.0205459587,8004.8405532832,9340.0206604033,7451.8605194072,8766.6206512418,9579.23573112553,8234.9355697631
"PG (44:2)","PG",-0.0337427385920024,4.93377107568677,0.0140007527097339,0.905810326570729,0.999412099756005,8946.3606224104,8823.6606063843,11463.5207595786,8945.6007499689,8079.8805503831,8750.8806152332,7689.380500795,8833.5205955544,8876.1606140185,9544.78568458555,8338.41556549142
"PG (44:3)","PG",-0.156928375593567,4.85743866520278,0.302654164785537,0.582223262496303,0.999412099756005,8478.3006324781,7280.8204879763,10459.820762638,7835.1805992133,8500.4606361421,7600.4404716504,8888.5806274381,7544.2606163041,9498.0406913721,8513.53062057642,8133.43558788367
"PG (44:4)","PG",-0.160726523760961,5.07061669558786,0.317553254119559,0.573081773062497,0.999412099756005,11253.5806770196,10346.6007232679,11115.3808860753,7806.9206275938,10696.8407287578,9797.9407119737,9977.6008567788,8403.5206069957,9305.1006088257,10130.6207284891,9718.9757261265
"PG (44:5)","PG",-0.276782471547148,5.13529252669451,0.940817258174746,0.332067752365033,0.900553306685605,10563.8007736201,8504.72061920071,12801.8209381023,9041.1006355301,10467.5008316022,11029.7207031288,12066.9008216867,8875.660697935,9645.4006957992,10227.8607416133,10609.9457635882
"PG (44:6)","PG",-0.189229918272072,4.95364575485417,0.440018378567942,0.507113584941953,0.999412099756005,9052.1006011943,8704.9005737345,9867.3807830791,8341.3006668062,8510.1006164547,9143.5406341551,8604.7205734247,9024.0006332395,9629.2606964101,8991.42065620353,8820.5906143185
"PG (44:7)","PG",0.00930124725377581,5.16817120854389,0.0010640767268626,0.973977469946228,0.999412099756005,11144.5407943718,10393.8407592783,12144.3609085091,11332.0407409673,9437.2006835937,11021.5208435083,9615.2806472787,8695.5806121818,10629.1806831382,11253.6958007816,9692.39569664063
"PG (44:8)","PG",-0.065719450493512,5.30845772023715,0.0531260192818479,0.817710394072821,0.999412099756005,11833.3409194949,11480.880851747,15185.901161187,11771.9808731115,11904.2809753399,11326.1408996606,11302.4607772866,10581.1807022076,9729.7607116697,12568.0259513851,11278.5158386237
"PGo (16:0)","PG",0.0686785045506281,6.84623059216847,0.0580548210668894,0.809597216769165,0.999412099756005,33128.102081297,33544.942291257,33542.26264954,32124.72235108,24505.341781613,24378.741714471,25978.041717521,33968.582275397,52908.623916624,33085.0073432935,27207.6768722505
