"lipid","type","logFC","logCPM","LR","PValue","FDR","4A","4B","4C","4D","4E","1A","1B","1C","1D","1E","blank","mean1","mean2"
"PEo (34:0)","PE",0.105158601483649,5.71825329609039,0.469695379777349,0.493127341467628,0.999597878815842,57429.884033177,43325.502929687,51467.223327618,49525.123474126,45578.422973612,42213.923156708,42687.263183587,46121.282958989,43111.303222675,45796.743286136,48864.183593744,43986.103161619,49465.231347644
"PEo (34:1)","PE",0.176373487652005,5.64551171422859,1.32065428762826,0.250474660278204,0.937401416091177,62423.943420388,35461.222442614,51530.903778096,43591.283020026,39278.142791746,33280.942413333,38260.742828353,43592.523162847,39876.843170166,41720.86322023,59784.52398679,39346.3829589858,46457.099090574
"PEo (34:2)","PE",0.259467206310524,5.59626436060511,2.85618811683071,0.0910229672330273,0.617987569178506,36258.162628174,32618.262344369,70044.565582272,59565.883941684,51236.284149187,32718.742218009,36084.322418216,45340.402587902,40775.542358404,43134.763488767,31435.142303465,39610.7546142596,49944.6317291372
"PEo (34:3)","PE",0.369343109670239,5.76336536631418,5.77994575844923,0.016210041644254,0.258755782313828,35471.722320575,30002.062011709,86514.366180354,69540.4641113,72215.32513431,29815.021942125,35448.462646486,55235.663452158,44065.802978529,51297.683380156,30463.362152099,43172.5268798908,58748.7879516496
"PEo (34:4)","PE",0.0116024365344306,5.34486265563596,0.00571780475189598,0.939724473672769,0.999597878815842,34301.362243652,35589.902404785,37793.322937013,42965.883087162,36960.782653786,33869.082366964,32802.921813955,37506.322784425,37555.463134772,35828.70281983,33826.902313231,35512.4985839892,37522.2506652796
"PEo (36:0)","PE",-0.00765666967542103,5.33313486773822,0.00249004820305743,0.960201772259207,0.999597878815842,35696.082794162,32737.022277847,39355.122863743,40898.663055415,36045.5826416,34771.122283944,34818.702117935,34862.722442614,36479.942596415,36237.422424307,33838.402282726,35433.982373043,36946.4947265534
"PEo (36:1)","PE",0.1770908813209,5.82850727656666,1.33159589839625,0.248521504162066,0.934702160754766,45392.622985849,44062.242980947,64008.545288101,78071.045379639,48434.243835448,40929.022644025,46191.063354515,48196.863342268,47059.683471666,52992.163635254,45425.223388668,47073.7592895456,55993.7400939968
"PEo (36:2)","PE",0.139747582835956,5.73845136292887,0.829382977002297,0.362451008321655,0.999597878815842,40519.663024908,37685.542602548,69513.104370159,56488.243591341,57611.904418929,39054.842712418,41779.022827113,49969.023101803,47174.303283691,48110.343383765,38900.922851578,45217.507061758,52363.691601577
"PEo (36:3)","PE",-0.206734961613695,5.58692561473823,1.81410748640849,0.178016282762106,0.791755586643754,42551.382965086,32834.002532951,45714.303100579,46307.283721918,43751.943054212,41073.202545173,42050.602645877,46564.383453366,51249.783538865,51525.403839156,29471.082122782,46492.6752044874,42231.7830749492
"PEo (36:4)","PE",-1.22382699255665,6.81508772159291,61.8339247153926,3.73680593593232e-15,7.99142640870098e-13,163800.171630884,36474.142547601,42425.542449948,43685.303222646,43693.863494872,183109.309478655,167899.888763444,46249.423797624,172920.13290402,172752.456451423,27619.662200943,148586.242279033,66015.8046691902
"PEo (36:5)","PE",-0.150994149456411,5.28476659911527,0.967927358337874,0.325197634237717,0.999597878815842,29933.522186268,28411.542144769,38870.302398675,39256.563140856,35969.762512214,34773.362304693,34323.282531744,36409.502441394,36019.182647698,41016.282684333,28429.182220455,36508.3225219724,34488.3384765564
"PEo (38:0)","PE",0.0185554491629123,5.90826097065865,0.0146290997995493,0.903729992534229,0.999597878815842,43924.463317886,44452.682922371,68671.98504638,64232.184448206,67220.064697269,43660.94290161,48361.003723154,63019.164428689,53259.443786657,63348.503662135,33616.042297357,54329.811700449,57700.2760864224
"PEo (38:1)","PE",0.0956712979760299,6.29791593388347,0.388882980043263,0.532887139905009,0.999597878815842,65331.3647461,63514.724426289,94860.34704592,77295.88610842,74840.90515136,66507.9649658,61488.92395017,71242.44494629,63270.34411621,72756.204772949,63259.72467041,67053.1765502838,75168.6454956178
"PEo (38:2)","PE",0.00198786863438427,5.76356603069681,0.000167885549501534,0.989662046654165,0.999597878815842,49466.223449728,48998.543090821,50714.923950178,51102.363464339,49897.883605964,46760.943237309,44777.803283678,47551.603454578,49362.523803727,50352.023803698,44143.423278809,47760.979516598,50035.987512206
"PEo (38:3)","PE",-0.0570992497273388,5.36992223494346,0.138476129863562,0.709800669587962,0.999597878815842,35120.262573253,36035.722778329,39804.58306884,40382.043151862,36275.982482903,33992.802520737,34664.142089854,40542.703186015,37025.222595203,40264.722961422,32201.282348629,37297.9186706462,37523.7188110374
"PEo (38:4)","PE",0.225022461907696,5.38099656850658,2.14860132756185,0.142699835549255,0.716851187306156,35326.702758782,35334.162536615,39595.282806369,63759.22399897,34624.08270263,30881.621887208,33025.082275402,36141.462615953,34819.762664783,34808.262207017,32818.782501216,33935.2383300726,41727.8909606732
"PEo (38:5)","PE",-0.0400141454941461,5.50167934978279,0.0680130808984813,0.794252006789602,0.999597878815842,35475.522369355,38503.182739271,46995.822814923,44923.963439913,41735.623077389,36863.962646483,39591.642883304,42783.923217765,41637.922729482,42792.163269044,34274.74249267,40733.9229492156,41526.8228881702
"PEo (38:6)","PE",-0.0294195700078608,5.3467346994244,0.036762454009704,0.847949494835216,0.999597878815842,37492.66268919,31989.582153324,38539.942687971,41738.84329224,38321.142272937,34883.242584234,33216.082550045,41022.76278685,35712.202453602,38496.023284908,28950.461914064,36666.0627319278,37616.4346191324
"PEo (40:0)","PE",0.0848132207526499,6.16529712923014,0.30562195477919,0.580379237940055,0.999597878815842,55567.183898936,63663.785675005,102410.568695024,64727.624450706,63473.82534794,54480.443603494,65864.405029266,70494.48510735,62098.123748793,61262.464599621,44944.502807634,62839.9844177048,69968.5976135222
"PEo (40:1)","PE",0.0870189163698118,5.89081807958363,0.321684119607198,0.570597304252211,0.999597878815842,43546.463439941,45094.483154288,73044.565765435,62643.605041524,61733.364929243,48022.743560787,46426.103637686,56056.983947751,55153.903991693,50421.26354979,42753.943206785,51216.1997375414,57212.4964660862
"PEo (40:2)","PE",-0.0816421892686843,5.50975843533358,0.283107874702697,0.59467140334536,0.999597878815842,36236.222503639,38983.122680654,47552.203124976,41168.702911372,41365.723175048,37787.202575683,37539.483093268,45217.263122547,44106.942718493,42677.062652587,34948.982482905,41465.5908325156,41061.1948791378
"PEo (40:3)","PE",-0.0251222856704824,5.41968377968564,0.0268081648652014,0.869942132242856,0.999597878815842,32762.942413326,39665.802673335,41826.522888192,41280.92303466,39884.882812499,37297.822570807,36136.162475574,40041.483001702,36007.142639167,40497.742950423,34953.182434067,37996.0707275346,39084.2147644024
"PEo (40:4)","PE",-0.0201214865874596,5.17773285701966,0.0171944957676367,0.895674222375831,0.999597878815842,30632.561889646,29739.242034925,34686.402526853,33641.842315651,33650.122283932,30488.262329105,30258.902160646,33843.782134994,29743.681976311,32998.682098386,34850.702453612,31466.6621398884,32470.0342102014
"PEo (40:5)","PE",0.00783607783331552,5.24740937235965,0.00260793266092207,0.959271397134268,0.999597878815842,32136.842132562,30146.182067878,39713.723266606,37328.182647712,34437.102447514,30332.062072749,33061.922271733,36012.382659921,31973.262176521,33549.90228271,34149.722381601,32985.9062927268,34752.4065124544
"PEo (40:6)","PE",0.016139059271425,5.36776344755981,0.0110634616644347,0.916230606805529,0.999597878815842,34214.962127683,34928.682342526,41895.823303216,40716.843139657,38237.942718493,33903.622680672,32267.182525622,39294.323089604,34310.70254516,39641.342559821,35988.862853998,35883.4346801758,37998.850726315
"PEo (42:0)","PE",0.0457812530955033,5.12423804863979,0.0890073599234142,0.765442904996658,0.999597878815842,29875.802154531,30332.162384037,37875.462371815,35391.842620846,31452.102432247,27507.301879878,30116.822204598,31862.662170405,31011.381988517,31951.762298579,25934.561599728,30489.9861083954,32985.4743926952
"PEo (42:2)","PE",-0.0160551262067601,5.13260752597055,0.0109470755186862,0.91667077919207,0.999597878815842,29333.04214478,27923.941955551,33582.822204598,35366.48284913,36438.642242444,28731.461990358,28213.741943356,34136.342346198,31362.90219116,34660.322662359,25376.56173707,31420.9542266862,32528.9862793006
"PEo (42:4)","PE",-0.0133490288337704,4.89785676219526,0.00756615307051334,0.930684518747645,0.999597878815842,23755.32150269,25478.8819961431,29741.202239995,30043.202056886,26644.001678467,24099.841751109,25500.501571652,24603.021759033,25405.241821284,31144.982299801,26265.881927498,26150.7178405758,27132.5218948362
"PEo (42:6)","PE",-0.061229638049973,5.54537213095426,0.159253052408019,0.689845146143331,0.999597878815842,37956.642517086,37765.182769767,43700.223297124,53480.583831768,43408.282653759,37920.942840563,38126.922790524,52801.743469178,38815.982604974,47826.702636756,28913.882141114,43098.458868399,43262.1830139008
"PEp (16:0)","PE",0.490601689882261,6.05965403289351,10.1783668136004,0.00142097989119096,0.0517227386496037,51393.783264162,56301.703796406,51375.103576709,82679.867279037,130940.049713033,45050.883209228,50368.723449728,58238.624755906,47376.223815906,53317.263580315,33295.442260734,50870.3437622166,74538.1015258694
"PEp (20:0)","PE",-0.0865532183077308,5.23298623082368,0.318124963092856,0.572736658268332,0.999597878815842,33941.422821048,30918.282135018,34007.182342517,37291.102478029,30711.822265612,33153.302062982,33701.88244628,35118.122817998,32917.36251831,34336.142578114,32682.822357157,33845.3624847368,33373.9624084448
"PEp (28:0)","PE",0.0294681340628647,4.69917489280175,0.0368633359136794,0.847743560085572,0.999597878815842,23218.30148315,23490.641784668,25150.001678461,24568.481552119,24215.021697998,22394.681610115,24379.061782839,21656.761535652,19951.221252445,24738.501907357,21379.501358033,22624.0456176816,24128.4896392792
"PEp (30:0)","PE",0.00128766844747797,4.86389880762182,7.03993342199283e-05,0.993305483106805,0.999597878815842,25896.322021476,26242.021789545,29428.982269284,26994.341888416,23919.301666255,27072.982025147,24771.401763924,24113.581787111,24246.721588139,26176.401885984,26546.401733406,25276.217810061,26496.1939269952
"PEp (30:1)","PE",-0.0131224281132356,4.85194289659097,0.00731110511728161,0.931859920177005,0.999597878815842,25255.981567385,24001.941726682,28145.841812129,26829.281723019,26536.701904298,23122.34148406,25942.521957408,24468.781608582,25294.86199951,27300.181884759,26239.041900636,25225.7377868638,26153.9497467026
"PEp (32:1)","PE",0.0480165791766897,4.97243721140367,0.0978974620120141,0.754367501351584,0.999597878815842,27485.862030031,29247.082183838,31416.502105727,32192.422088609,26387.421508779,26999.88189697,24485.661529544,29145.922088628,24398.021606444,30576.682159412,26152.381652818,27121.2338561996,29345.8579833968
"PEp (34:4)","PE",-0.155612729204334,5.03364742360415,1.02780226485544,0.310675411953407,0.999597878815842,28133.001983632,29555.98199461,28118.601867666,30148.622436522,26070.961761473,31312.162017816,28078.842041013,28202.082000729,34028.022003156,29361.801971441,27667.341949453,30196.582006831,28405.4340087806
"PEp (36:5)","PE",0.0271542130615814,5.29068172983224,0.0313171828984764,0.8595346128576,0.999597878815842,33123.50231934,32113.322021496,39728.223022448,39763.723175042,36424.902526839,33628.302642806,32330.762237553,32601.522247317,35224.422607428,35732.142639179,33610.482421881,33903.4304748566,36230.734613033
"PEp (36:6)","PE",-0.0995600671910997,5.95275320002877,0.421082998601833,0.51639714314662,0.999597878815842,50119.083679197,53182.063781708,57707.0041504,67032.78497314,54429.743804924,52107.604492183,52677.723388674,63275.804443346,52091.584228528,69050.924072251,38936.482849129,57840.7281249964,56494.1360778738
"PEp (40:7)","PE",-0.119690495704821,6.07138503498389,0.608550123922669,0.435334236912067,0.999597878815842,49348.303466783,52154.943542491,70194.464660644,67083.784667925,63054.224243133,62719.78448488,52721.343566896,57288.724304164,85050.885376014,53387.243530288,47411.343505874,62233.5962524484,60367.1441161952
"PEp (42:0)","PE",-0.140792881019537,4.90522581457762,0.84133953909037,0.359013942830542,0.999597878815842,25471.701721187,24962.901702886,25556.581939697,28179.421966548,26620.461791997,27376.661773674,26009.141510006,27131.361938465,30093.782440187,27056.84191895,25101.661712643,27533.5579162564,26158.213824463
"PEp (42:2)","PE",-0.00364504355903608,4.85811948845397,0.000564117768590222,0.981051094911433,0.999597878815842,26316.281921379,25407.601806641,27649.361877451,28606.901947036,25196.062057488,27135.422088607,22309.341598514,27323.601699827,25393.201705932,25262.721801753,23992.001647934,25484.8577789266,26635.241921999
"PEp (42:4)","PE",-0.0437789469088195,4.94573524179066,0.0813784510098968,0.775437995626562,0.999597878815842,26471.481964112,28033.221923824,27230.541961668,28824.26213073,27980.901947032,25505.261566161,26434.961975083,26839.221893304,29938.341979982,27761.321868888,26930.56216431,27295.8218566836,27708.0819854732
"PEp (42:6)","PE",-0.299810977979255,7.52471771034288,3.81399394367781,0.0508261196510813,0.517596606242644,117226.147460975,141735.009155231,163271.412628238,223460.856994649,174596.250915517,127636.769714462,126416.74749761,286848.216369709,149565.830505392,275235.224365717,44036.323181137,193140.557690578,164057.935430922
"PG (12:0)","PG",-0.0787890583320843,5.69881520727517,0.263691446977702,0.607595348228639,0.999597878815842,46153.283264163,45319.583312986,47825.263671877,46466.40338135,42746.063171374,45724.223266599,48008.963378896,47422.203735376,43029.74334718,46630.823181163,49180.903442359,46163.1913818428,45702.11936035
"PG (14:0)","PG",0.01866096405194,5.79855160762817,0.0147948391121204,0.903188855486872,0.999597878815842,47301.5632324,49536.783325193,54246.543579067,52638.343994167,53713.384155275,48329.763549782,50964.203613291,50083.923461911,44295.583312989,49320.38378903,46116.883178695,48598.7715454006,51487.3236572204
"PG (14:1)","PG",0.0640104479675812,8.91347273604773,0.174173670063112,0.676428863357333,0.999597878815842,384264.96826172,452689.44970703,508909.68066358,487778.69970654,508304.39306584,415032.65576168,525180.19677736,431311.86621094,344136.56298833,427616.90136719,277073.97851568,428655.6366211,468389.438280942
"PG (16:0)","PG",0.0706344762471563,9.46027881152277,0.212088506520558,0.645135355754143,0.999597878815842,601678.36279301,692956.97314446,773715.76074219,669935.07812498,675093.08349605,615105.17285149,685864.66162111,685732.98193357,489618.87255864,634296.67822274,427648.45117142,622123.67343751,682675.851660138
"PG (16:1)","PG",0.154630938388803,5.66259969417343,1.01530398473932,0.313635512892504,0.999597878815842,44426.023315439,44366.983032211,41319.782897953,64351.004516575,48861.803710934,44507.143188456,44794.623046862,38400.002929689,38933.722534186,41928.842712386,45566.703430166,41712.8668823158,48665.1194946224
"PG (18:0)","PG",0.856088556633461,9.61597071095805,30.7110855441351,2.99449372421982e-08,2.35934584481951e-06,1734533.27246099,708159.720886237,1382622.25958248,546934.431396456,524960.5447998,481833.054626435,466589.588134681,651740.57153321,447760.188781722,548135.343383771,307101.223082988,519211.749291964,979442.045825193
"PG (18:1)","PG",-0.102564636647092,5.3408755836016,0.446715641185676,0.503898784646286,0.999597878815842,33721.322357162,37835.442749008,35534.282257071,38293.522338848,32627.402374265,39282.40316772,36077.962829576,36622.322753909,34942.962524419,35669.142486562,36290.902893045,36518.9587524372,35602.3944152708
"PG (18:2)","PG",-0.0327809381036883,5.18136036406961,0.0456371885140356,0.830836676798568,0.999597878815842,32070.94244385,34164.062500002,33092.562225346,34291.761840817,32268.481933599,32242.282348626,33380.042404169,34182.142517087,29030.181701653,33590.702056887,28101.84222412,32485.0702056844,33177.5621887228
"PG (18:3)","PG",-0.100780190605559,5.17897640323747,0.431263946363472,0.511369399917071,0.999597878815842,32902.522582997,31478.642150885,31320.542205821,35815.502777085,29023.381866461,35498.18292235,32321.182220453,33389.14251708,29297.702056873,34039.382293708,30221.142150877,32909.1184020928,32108.1183166498
"PG (18:4)","PG",-0.0802819813571246,5.12231379164473,0.273668266899222,0.600881615107503,0.999597878815842,33590.622497549,26774.521942148,29972.481964114,29214.401916508,30370.702484113,33463.882263185,28401.84210205,32577.642227178,28723.64196776,28389.442077639,38265.002685533,30311.2901275624,29984.5461608864
"PG (20:0)","PG",0.0758249010070795,5.88471119840945,0.244251025551591,0.621152518906751,0.999597878815842,51940.90344238,48531.623352079,58524.743957504,71568.544982861,48731.463073741,51113.743835443,49370.123779272,48578.803405746,48754.923583975,54593.48413084,49427.923706054,50482.2157470552,55859.455761713
"PG (20:1)","PG",0.0620337605034387,5.371010507895,0.163440805301207,0.686008206857201,0.999597878815842,37346.822235096,41266.583312984,36943.142822276,45733.783294662,32139.862060533,35503.162658684,35628.162414538,35036.602508546,32487.362121581,38440.342590334,35803.52258301,35419.1264587366,38686.0387451102
"PG (20:2)","PG",-0.0335734283811898,5.02163074745304,0.0478631598495127,0.826824148559038,0.999597878815842,29120.862152105,30537.082092275,26853.661987306,30856.082183835,27946.381866459,29728.202148432,28597.661773669,29119.10226441,26299.261642445,28597.662017813,30324.042175291,28468.3779693538,29062.814056396
"PG (20:3)","PG",-0.151285053165451,5.23327769657052,0.971594997465424,0.324282713055824,0.999597878815842,31150.062377926,29792.542205815,34296.16235351,33666.02209473,32632.602172857,36373.062286374,35979.42260743,33718.242507935,31760.92208863,33522.342407227,35266.922424301,34270.7983795192,32307.4782409676
"PG (20:4)","PG",-0.0636754111598992,4.98713896398203,0.172154024265069,0.67820451059183,0.999597878815842,29131.561889658,28930.082031257,28563.881866455,27985.781707769,26255.381713871,29963.642333988,27878.121856682,30369.281921387,24213.821762083,28505.561767579,28829.622009274,28186.0859283438,28173.337841802
"PG (20:5)","PG",0.0422258634562866,5.87819808669549,0.0757523435542639,0.783138436551475,0.999597878815842,58842.264038073,51051.163391098,52922.343811017,55106.203491189,49805.243103009,50797.443420403,49895.963623028,52019.26339724,45833.583068831,50234.103393573,59040.584655757,49756.071380615,53545.4435668772
"PG (22:0)","PG",-0.0626367076837146,6.27373337332183,0.166706753186418,0.683055360169169,0.999597878815842,62801.64489744,64130.20483398,69823.004394564,80822.80664064,68533.90454098,66875.46459959,65551.004943837,69304.26501464,74768.845031732,68109.84509277,67888.08544919,68921.8849365138,69222.3130615208
"PG (22:1)","PG",-0.0486786448201784,4.97957152090406,0.100612680008723,0.751095629278658,0.999597878815842,26944.74172974,29690.101989745,27288.461975092,28319.741912846,26235.16180421,27038.602020255,27299.821899421,27532.682159422,27932.541839614,27168.442169195,32766.062210077,27394.4180175814,27695.6418823266
"PG (22:2)","PG",-0.0826124823705565,4.9657855225848,0.28975541507327,0.590377308669162,0.999597878815842,26745.062072746,29306.481933598,27395.221893323,27944.141723629,26208.861846916,27877.20193481,27156.42190552,29200.562194807,27314.601654045,27822.741973884,28885.502166741,27874.3059326132,27519.9538940424
"PG (22:4)","PG",0.0587738197486456,5.32914518336771,0.146717949051435,0.701691744088792,0.999597878815842,29073.582046515,41661.563217143,37751.282043488,45518.763061524,42868.002716099,34939.022338876,33836.422302243,45743.183502227,31356.322021484,34797.223052982,19807.6013031,36134.4346435624,39374.6386169538
"PG (22:6)","PG",-0.00730409303806556,5.51237036062705,0.00226620526393617,0.962031304620457,0.999597878815842,38307.082519527,34641.082824728,47268.083496113,48866.183166534,34774.602478045,38607.522552486,34102.322326664,36001.882232654,47109.263732912,38807.122802725,48060.843444834,38925.6227294882,40771.4068969894
"PG (24:0)","PG",0.0658143000907823,5.98730456214787,0.184027693501122,0.667934511256938,0.999597878815842,54119.364196759,53460.644042932,66254.884399387,69265.804992684,53303.783630348,54635.443908661,55739.544189435,53816.843749976,52136.244018547,53526.78375241,56785.123962387,53970.9719238058,59280.896252422
"PG (24:1)","PG",-0.0382282311182806,5.36516069770526,0.0620700720386367,0.803253525501309,0.999597878815842,35232.922363284,35956.202819815,37244.562316899,37421.262634303,35940.582458484,37399.282501246,34226.902526855,34688.722381594,35783.082275366,36239.942504895,42665.623138437,35667.5864379912,36359.106518557
"PG (26:0)","PG",0.0694145881143415,6.10923162011432,0.204720692042372,0.650937121392615,0.999597878815842,61589.004394515,56263.284118615,71894.90515135,70032.965393045,62959.124328627,63585.78466799,58349.70355224,56601.58435058,55528.82360838,59252.10467527,61547.36425781,58663.600170892,64547.8566772304
"PG (28:0)","PG",-0.406301843515949,8.27832846553979,6.99466686136839,0.00817529224357955,0.158940421930371,242647.1367187,220253.8118896,220310.53405757,407928.32263184,235041.67187499,273924.79699644,291656.64379832,423474.27685546,237050.07531746,454137.45239254,75510.38513182,336048.649072044,265236.29543454
"PG (28:1)","PG",0.0815747002921342,5.28010893802322,0.282581656118168,0.595014079016234,0.999597878815842,41360.763030989,33238.702392558,34361.582473749,31884.302093495,33882.28204344,32319.622375472,30043.082122805,32658.122589108,31969.962280284,31113.98199464,45875.783203126,31620.9542724618,34945.5264068462
"PG (28:2)","PG",0.369226644606456,5.79750253467185,5.77585023045737,0.0162478580744822,0.258755782313828,86714.046753028,40122.363098142,48314.36312869,44063.223327635,42714.163146949,37847.96310424,35958.602508542,43543.002777084,36938.402221683,40486.563262946,83079.746124272,38954.906774899,52385.6318908888
"PG (30:0)","PG",0.0284014759055044,6.2546094317688,0.0342769266587766,0.85311900165482,0.999597878815842,66123.58459472,64472.50427242,76657.525512708,79824.30554199,66630.54431153,70489.54467775,66682.80468747,66025.04449463,65519.14453127,61822.34417725,65328.1246338,66107.776513674,70741.6928466736
"PG (30:1)","PG",-0.0208407541602076,5.36701244026912,0.0184481944006496,0.891960314529348,0.999597878815842,37539.582763665,35778.042480479,36934.362670898,39053.922851582,35410.302490231,38146.322845458,35139.282226555,35725.822631814,33556.802368145,36555.522308355,40070.382751461,35824.7504760654,36943.242651371
"PG (30:2)","PG",-0.0476153076367023,5.57035828461238,0.0963067613217845,0.756307505380504,0.999597878815842,39785.042846691,41840.502929691,42250.022918687,41354.722259529,43827.242980956,45583.883483869,40133.182952865,39746.962646456,36979.822448729,44267.742980952,48675.523468016,41342.3189025742,41811.5067871108
"PG (30:3)","PG",-0.0900330964456528,4.98618619206181,0.344140479811017,0.557448953129744,0.999597878815842,27669.341766356,26974.841796877,26497.881698593,28459.202087404,28209.802124016,28240.98190307,26779.26184083,27290.901855469,27854.581909172,30148.262237539,31670.882263177,28062.797949216,27562.2138946492
"PG (30:4)","PG",-0.0822814347900125,4.67713638300077,0.287357250719538,0.591919064630432,0.999597878815842,23850.44180298,22664.661529544,21124.681335443,23359.401657101,21641.621337888,23704.541717518,22467.741607667,22062.281631474,23820.861648554,21949.981506352,23596.001708986,22801.081622313,22528.1615325912
"PG (32:0)","PG",0.0404550469747103,6.82872752330507,0.0695556860175657,0.791984802155491,0.999597878815842,100189.1878662,93101.90673831,122410.78918457,118002.20825195,98692.42761229,101583.08691407,95376.72680662,100481.08764645,92280.12695312,103884.68713378,91824.96655273,98721.143090808,106479.303930664
"PG (32:1)","PG",-0.0432240533566467,5.36882016576058,0.0793542817804109,0.778174382340278,0.999597878815842,34960.722473146,33852.762420633,38057.822692871,39532.062713612,39063.462951665,37951.722839334,36914.522674563,38034.002868652,34596.702453619,35029.702331534,37006.922668442,36505.3306335404,37093.3666503854
"PG (32:2)","PG",-0.276311878957462,6.16075905725963,3.23932873474769,0.0718900871916653,0.578599250139371,63505.425292924,54962.543945284,55613.84356687,79148.906616197,52193.723876959,66615.364440938,75785.445007296,74799.404846246,59810.844055169,76531.705444326,45347.963195781,70708.552758795,61084.8886596468
"PG (32:3)","PG",-0.0682883797469357,4.78927853646792,0.197957618309601,0.656374472808593,0.999597878815842,24269.201828001,22432.961608883,23423.061508184,27365.822082523,23338.16159057,25294.921691906,21681.581542965,24005.721664425,25550.501586912,24339.881713865,28500.102188105,24174.5216400146,24165.8417236322
"PG (32:4)","PG",-0.0206411197873179,5.04821099625749,0.0180922025269865,0.893001471978202,0.999597878815842,30013.042205813,29581.321990962,30056.182128911,31821.222229003,27175.341644289,30775.46224976,26985.781799311,29755.021972646,29153.881835934,27282.482147207,31267.642120352,28790.5260009716,29729.4220397956
"PG (32:5)","PG",-1.13812112787404,6.1703147830899,53.6701617676208,2.37137579357326e-13,3.22722687543561e-11,37216.162353504,27287.12200927,32073.382385256,93334.087738021,28123.202026372,101795.444305476,27717.662078863,27358.58200073,256603.656219502,30648.962371834,36040.542449928,88824.861395281,43606.7913024846
"PG (34:0)","PG",0.0334177661517479,6.38363657598671,0.0474559467443143,0.827550770840122,0.999597878815842,75108.62573244,71358.12475586,86609.88598631,80405.0255127,72514.28527833,75897.72583007,69393.54406738,71961.66467282,69599.06506345,73041.4053955,73398.96447753,71978.681005844,77199.189453128
"PG (34:1)","PG",-0.0772746601389446,6.58658914769685,0.253743946469626,0.614451100380464,0.999597878815842,82589.94641116,87034.3864746,88877.82592773,85383.86584475,85225.26586913,87216.38635252,90621.14599611,86722.40600587,84042.70544436,84291.9859619,80331.6855469,86578.925952152,85822.258105474
"PG (34:2)","PG",-0.098716271099739,5.63292888267045,0.413908045499738,0.519992570995737,0.999597878815842,51666.703308091,48567.383667004,42059.20281982,40192.522644025,39320.522888183,49707.543945309,63325.264587381,37812.222503647,38188.002685547,38847.702575706,37066.642486563,45576.147259518,44361.2670654246
"PG (34:3)","PG",0.00961841291815158,5.76220669155954,0.00393041009934336,0.950010985273052,0.999597878815842,49902.843688968,48442.18353272,47430.943176267,51514.863464343,48650.303649877,49310.683471654,44130.163208008,48178.343505878,45473.923400849,46464.443298348,51744.583312972,46711.5113769474,49188.227502435
"PG (34:4)","PG",-0.12215904695522,5.62347448664108,0.633763555170049,0.425978168482245,0.999597878815842,40937.603179923,43075.382812517,45575.462890627,43743.622924789,43688.06341556,45672.54339601,43255.203002931,42895.322998059,47691.883728022,46063.703308101,40619.062866199,45115.7312866246,43404.0270446832
"PG (34:5)","PG",0.00129902551008865,6.12400528295356,7.17046514182584e-05,0.993243706059565,0.999597878815842,58612.38391117,62450.443450899,71279.985992436,67288.825317339,68129.144897474,64775.304626419,61230.064208972,65114.164916942,59912.724548283,61648.183929423,46203.763000479,62536.0884460078,65552.1567138636
"PG (34:6)","PG",-0.301969539612849,5.54272742076933,3.86650805868953,0.0492589070580205,0.515668418642354,36439.922424304,33061.622268673,35399.082458492,52004.103210497,35415.902160669,45223.743164081,32801.222412102,36875.602600102,74576.104492231,34838.18231202,38772.702819806,44862.9709961072,38464.126504527
"PG (36:0)","PG",-0.0611979464530846,6.36936313272616,0.159144469879749,0.689945406814808,0.999597878815842,70494.86529541,72208.065185484,79782.125732378,86783.026245162,72889.304138186,74266.74554442,69655.365295405,82740.285766507,68246.165161126,86008.085388187,51803.643432609,76183.329431129,76431.477319324
"PG (36:1)","PG",-0.0469706007998899,6.36245001737305,0.0937510937515924,0.759461505551285,0.999597878815842,73183.34558105,73696.545288087,78333.42590332,73244.04516598,72367.24462888,80127.12573244,83524.30664062,65982.905029302,68819.62451172,67670.10485838,69720.22509768,73224.8133544924,74164.9213134634
"PG (36:2)","PG",-0.0574214614613749,7.68520961242574,0.140148424198742,0.708133503136396,0.999597878815842,192803.65478514,203025.79614266,183687.15209967,173160.19213868,178883.89135746,202341.33593758,209975.85278316,173556.05346679,169966.09155273,172576.05126954,158860.23071288,185683.07700196,186312.137304722
"PG (36:3)","PG",-0.0827755594151072,5.52434790915219,0.291021107021351,0.589566922798448,0.999597878815842,46171.663330064,39596.123077394,42064.36312864,41254.722778334,35472.002624511,44872.643096921,46720.003906254,40138.522674553,37481.502380369,37964.782775896,39332.222442608,41435.4909667986,40911.7749877886
"PG (36:4)","PG",-0.139602684023021,5.41892031391186,0.827507373918365,0.362994289497194,0.999597878815842,36788.94259642,35925.94226074,39957.802398695,38471.76269529,36170.022827135,41833.282623269,41005.222900401,37166.78292846,34768.20254515,42506.503356937,35092.282531744,39455.9988708434,37462.894555656
"PG (36:5)","PG",-0.0292264043286153,5.44625981578905,0.036283065951551,0.848932118144787,0.999597878815842,38112.082519532,38452.28289794,40893.883117698,41064.322845463,39688.342895537,35902.322875983,42357.90301515,40563.32275391,36946.582885735,37677.682678228,36264.722625744,38689.5628418012,39642.182855234
