"lipid","type","logFC","logCPM","LR","PValue","FDR","I7-1","I7-2","I7-3","I7-4","S7-1","S7-2","S7-3","S7-4","Blank","mean1","mean2"
"PG (42:10)","PG",0.0528171367215003,5.16967170847915,0.0627861096744131,0.802145367559433,0.999799278063257,10441.8607559172,9791.6807098376,10448.8607635504,9290.9405975327,9207.8206024208,11131.1608505236,8726.8006362909,11031.1807518009,9314.1206817599,9993.33570670947,10024.240710259
"PG (42:11)","PG",0.395994239683107,5.52942940504944,3.52036150388358,0.0606192240743071,0.999799278063257,11788.8808136061,10860.0207366845,21694.501548761,13728.3810501106,10041.8806724577,13290.5810127246,10295.140739441,12511.6208953933,10564.1408119173,14517.9460372906,11534.8058300042
"PG (42:2)","PG",0.101999176022781,5.20550724890427,0.234133433067992,0.62847574436944,0.999799278063257,10672.7007980359,10637.2807655442,10816.7206726102,9469.8805847162,9481.0206756573,10716.2607994147,8588.3806266806,11493.1807784999,9656.0806884757,10399.1457052266,10069.7107200631
"PG (42:3)","PG",0.337706446440496,6.07628402875342,2.56395305012302,0.109324912361865,0.999799278063257,16702.4012374776,21996.9216423107,29435.8223877013,16405.5013275155,17639.5810775706,17938.8413696318,15496.0610580424,18462.9813613904,14075.6410827669,21135.1616487513,17384.3662166588
"PG (42:4)","PG",0.220120247872312,5.24307873676766,1.08958752087882,0.296562618965937,0.999799278063257,10155.9408416726,9879.3606796258,13077.5008354125,10281.5607795717,9453.2806701607,10327.0007171656,9114.7006149263,9848.14062500149,11185.6607971213,10848.5907840706,9685.78065681352
"PG (42:5)","PG",0.111617787305133,5.32652168987011,0.280416750810843,0.596428193547293,0.999799278063257,10341.2207679695,11309.0606651334,12730.6409072872,11300.5608291662,11036.2208785967,11183.7208785994,10150.0207023612,11550.8008346508,9954.7807273872,11420.3707923891,10980.190823552
"PG (42:6)","PG",-0.00815321422821906,6.35807664513856,0.00149828449616507,0.969123450191861,0.999799278063257,20615.2412719701,31420.0417785813,25898.101699829,18631.0615539558,23825.462074275,29398.0818328393,21886.6614685091,25990.661716465,10203.5007362361,24141.111576084,25275.2167730221
"PG (42:7)","PG",0.205306044939505,5.47380201669497,0.948340245164587,0.330142133731205,0.999799278063257,13292.9008789059,13728.780914301,13410.620811456,11530.9808654785,12452.8407821655,10997.440711972,10891.3608207712,12283.880912784,11457.1608505236,12990.8208675353,11656.3808069232
"PG (42:8)","PG",0.165277011077625,5.50074692612438,0.614816307309354,0.432980126951671,0.999799278063257,14852.961181648,12033.9208526666,13386.3210067741,12789.080902097,12464.3208961391,14905.7211570779,9982.2808265683,11997.5007705679,10510.7606925958,13265.5709857964,12337.4559125883
"PG (42:9)","PG",0.183571052159351,5.27229320671552,0.758093650066542,0.383925769166875,0.999799278063257,11991.6208725012,11654.7007827686,10257.3807296757,11037.6007423362,10156.5406837485,10689.4809341397,9619.8806304922,10583.1007843029,9863.100677489,11235.3257818204,10262.2507581708
"PG (44:0)","PG",0.120866202282891,5.03136803251394,0.328640950621875,0.566460443520248,0.999799278063257,9361.9006996154,8992.5006637586,9804.2406997668,9106.980644226,9178.8806724515,9400.3007125831,7988.0205192574,9038.9205017103,8272.4005126935,9316.4056768417,8901.53060150058
"PG (44:1)","PG",0.189276310030738,5.09891672017639,0.805722934924162,0.369387795313356,0.999799278063257,11137.06083679,10366.5807418836,9339.5606689457,9729.8807067857,9414.7406311049,9923.4806785576,8632.6606063848,8955.7206459065,7845.4606132475,10143.2707386012,9231.65064048845
"PG (44:10)","PG",0.210658260384106,4.95297261174413,0.997557402565221,0.317902267649565,0.999799278063257,8411.1805686925,8319.5805625906,10696.0806503316,8661.1606063745,7790.5805473312,7710.5206108119,7770.2805137618,9069.5406494131,8150.4005661018,9022.0005969973,8085.2305803295
"PG (44:12)","PG",0.0369600448748338,4.99839258899387,0.0307362020190727,0.860830215016777,0.999799278063257,8122.200504302,8840.5006446833,9081.3206939682,8885.8606338468,8957.5206375116,8453.6805877659,8235.9606361413,9654.5007247892,8766.6206512418,8732.47061920007,8825.415646552
"PG (44:2)","PG",0.175751518771723,4.93829178933183,0.694489904036686,0.404641383635045,0.999799278063257,9280.8807144133,8145.5605621334,8783.8605766349,8589.8806800798,7847.6005210869,7797.2605590837,8259.8206634591,7995.2405891427,8876.1606140185,8700.04563331535,7974.9805831931
"PG (44:3)","PG",0.125470809740364,4.95318478147045,0.35406644525537,0.551820191403706,0.999799278063257,8667.5006103502,7754.660499572,10303.7806243943,7483.4604797363,7313.5404624934,7786.7005615239,8610.3005218506,8760.420661918,9498.0406913721,8552.3505535132,8117.74055194648
"PG (44:4)","PG",0.0925084256409067,5.04886468425405,0.192540277152521,0.660810723419189,0.999799278063257,10108.7606735207,9018.3806304912,8931.7606620762,8711.6605567939,7553.540546413,8895.0806655855,8780.5805816651,10511.2006454462,9305.1006088257,9192.6406307205,8935.10060977745
"PG (44:5)","PG",0.0625347771402391,5.1630863795555,0.0880101736696304,0.766722214418737,0.999799278063257,8719.4806213386,10549.9208526611,10218.0408058147,10125.0407218888,10116.7806930576,9426.0207481332,9720.3207130426,10051.2607154864,9645.4006957992,9903.1207504258,9828.59571742995
"PG (44:6)","PG",0.10536225796808,4.98673495723738,0.249711603171714,0.617278219744879,0.999799278063257,8512.4406280497,8581.3806457472,8602.8806190458,9129.5406761157,8748.7005615241,7231.6604270915,7844.6405334493,9654.3007202188,9629.2606964101,8706.5606422396,8369.82556057093
"PG (44:7)","PG",0.252687857700003,5.25691038231741,1.43547471433726,0.23087303609047,0.999799278063257,11554.2407302862,10411.1807594245,13150.8007965098,9691.1406822184,9377.8607521026,9219.6606063763,9413.2807426471,10929.3207168532,10629.1806831382,11201.8407421097,9735.0307044948
"PG (44:8)","PG",0.15185228200143,5.29219233449525,0.518878542846011,0.471320456089371,0.999799278063257,12660.461006162,11518.340866089,10366.9607391319,10761.36088562,9769.5607147199,10375.760635373,11250.9607391379,10786.1007690345,9729.7607116697,11326.7808742507,10545.5957145663
"PGo (16:0)","PG",-0.000346596265982899,6.9875439431843,2.70818236458581e-06,0.998686957394409,0.999799278063257,27564.322250357,28626.64173888,32400.962387083,36159.202743536,33713.542617789,43022.003623956,20929.161605823,33406.1827926562,52908.623916624,31187.782279964,32767.722660056
"PGo (18:0)","PG",-0.306394256171512,11.0091391004674,2.11386340075478,0.145970391027242,0.999799278063257,429732.71197508,682360.45922851,628643.71008305,512946.499328632,721867.721862797,883857.634765641,569381.69140623,737319.844970699,117779.248901351,563420.845153818,728106.723251342
"PGo (20:0)","PG",-0.0150986609745894,8.24825706613726,0.00514132982789306,0.942838215275328,0.999799278063257,53392.023376474,51800.964141898,88594.426605186,77146.463745002,77290.364913985,61659.184173638,46044.442749027,99926.349212656,166293.790039069,67733.46946714,71230.0852623265
"PGo (28:0)","PG",0.1161783519194,5.41063840428312,0.303816955891662,0.581499368152746,0.999799278063257,11432.5607337984,12314.9208755539,11665.8808136001,12059.5807952828,11861.4208373963,12472.9008140554,9231.2405586281,12025.9408531145,12094.9608993532,11868.2358045588,11397.8757657986
"PGo (30:0)","PG",-0.166794179022801,6.63312341360468,0.626794272320751,0.428533639835533,0.999799278063257,27065.462192541,28386.5223922691,26546.342025755,27685.482353205,36039.3232917307,35858.12214655,24498.5019073602,31816.8421821542,13309.1408958357,27420.9522409425,32053.1973819488
"PGo (30:1)","PG",0.217106511425309,5.17047657873775,1.05985435409762,0.303248405751215,0.999799278063257,9796.4006729105,10783.6608810319,10926.400825507,9638.0206871119,8677.840660095,9508.0606155432,8011.5004653867,10579.4406509423,10808.6008071801,10286.1207666403,9194.2105979918
"PGo (32:0)","PG",-0.0783689860893589,6.13146112150195,0.138375316194242,0.709901539660156,0.999799278063257,19401.3415222261,17827.341308591,18667.101394656,17826.5213165328,18381.141387938,23204.761550905,15601.281051641,23967.061767579,19159.921401975,18430.5763855015,20288.5614395157
"PGo (32:1)","PG",0.239238209020018,5.29344530371604,1.28698041441727,0.256605168397636,0.999799278063257,11354.0809326083,11533.7009506302,11450.7808227504,11444.4607505736,9937.6407814011,10700.8807411143,8954.2206191999,10721.9007835383,10844.8808174198,11445.7558641406,10078.6607313134
"PGo (34:0)","PG",0.0756859001860732,6.35223082318127,0.129081328621169,0.719386456730445,0.999799278063257,21508.761550906,20920.321563732,22449.161460884,22952.101943972,19091.841339118,22472.4615936277,19667.8212814292,25423.301696776,26301.14204407,21957.5866298735,21663.8564777377
"PGo (34:1)","PG",0.158304330477446,6.08296141618776,0.564210987308513,0.452568530084915,0.999799278063257,15093.460960387,15930.5011444109,16515.821052553,14684.4410667496,14270.7611389173,14452.1608581502,12991.8609008666,16141.3611221302,40053.4226836801,15556.0560560251,14464.0360050161
"PGo (34:2)","PG",0.109427900677246,5.33371799838728,0.269523759787099,0.603651417238405,0.999799278063257,12360.7408828739,11083.5407981945,11626.820640571,10519.500839233,11189.3008346558,12501.701015471,9292.2206726026,10989.9207305892,10547.4407577486,11397.6507902181,10993.2858133297
"PGo (34:3)","PG",0.101830484302813,5.3359167968198,0.233405256588227,0.629010297305623,0.999799278063257,10447.5206909239,12175.7809448134,11152.9607315032,11774.6008071965,9987.8406829754,11258.6806869556,11912.2408142129,10871.720756524,10456.1007843018,11387.7157936092,11007.620735167
"PGo (34:4)","PG",-0.184310413088729,5.89810654359966,0.764842303522414,0.381817371560664,0.999799278063257,17568.3413391187,12467.5010070814,15765.8609695443,18565.5214042708,9354.000621799,19900.601245885,27399.0814095065,19179.8812713693,9668.2406654331,16091.8061800038,18958.3911371399
"PGo (36:0)","PG",0.246425894183578,6.05066525098746,1.36663531696561,0.242390825044689,0.999799278063257,19153.161399834,18704.92126465,23636.1019134497,18335.9814681989,15300.78106308,19876.4012374861,15206.4211235082,19768.3617553785,15130.5009536807,19957.5415115331,17537.9912948632
"PGo (36:1)","PG",-0.0264539406300781,7.98699187891079,0.0157830794141773,0.900024239502716,0.999799278063257,56121.603866633,92075.807647779,92615.806350814,63138.743865955,75097.0237656094,95144.107559153,61852.2031402328,91273.004768299,19759.161483759,75987.9904327953,80841.5848083235
"PGo (36:2)","PG",0.206918383735782,5.47482166430024,0.963231530951896,0.326374036630576,0.999799278063257,12461.3008193938,11917.960968022,12999.3609161295,13083.1808471638,9852.4607048044,12111.9609107896,10482.800781246,13034.9209136913,13557.3608474741,12615.4508876773,11370.5358276328
"PGo (36:3)","PG",0.0419234863120769,5.47886939799504,0.039577007690724,0.84230990724233,0.999799278063257,14382.7410545281,12569.6810455323,11267.7808074864,11744.1209335372,11553.3809852584,16498.9208755562,11791.5008544884,10799.9406852713,10707.7408599831,12491.080960271,12660.9358501436
"PGo (36:4)","PG",0.046237775205509,5.4484845417393,0.0481362587538605,0.826338649749535,0.999799278063257,11544.6207199077,12425.9210014369,11537.4608535832,11935.7009277351,12418.6608505217,11329.8808593685,10275.6605644219,13604.3611297576,12663.0410156223,11860.9258756657,11907.1408510174
"PGo (36:5)","PG",0.122810521369662,5.44375737403248,0.339494810801739,0.56012097192316,0.999799278063257,12058.7808570845,12455.1009140027,12873.3609161473,11020.7207412773,10887.5206871075,12465.2008247363,10412.8807106061,12443.0408706641,12820.5609283449,12101.990857128,11552.1607732785
"PGo (38:0)","PG",-0.0296765061653859,6.23052652666268,0.0198468342030083,0.88796569609935,0.999799278063257,20375.801361081,22285.161453257,20571.0814170862,19803.061614985,22647.6214218123,23368.581863401,21076.241271965,20886.62117768,16397.861068721,20758.7764616023,21994.7664337146
"PGo (38:1)","PG",0.177414390406379,5.56778352802388,0.708395495733981,0.399976983543866,0.999799278063257,13651.641014098,13076.500976562,13900.920974729,13730.3009414693,11067.0407257069,12593.0609130894,12200.820816038,14028.3010025053,12993.5410232573,13589.8409767146,12472.3058643349
"PGo (38:2)","PG",0.124699854776635,6.21737554866684,0.350318414676963,0.553932938579247,0.999799278063257,20363.6815490795,23361.841613765,21093.641212462,21322.281433101,18991.4416618459,21974.6814613314,18755.9013252239,22415.7614593408,17044.5412368745,21535.3614521019,20534.4464769355
"PGo (38:3)","PG",0.234141157819278,5.50630234055011,1.23309557241095,0.26680586655551,0.999799278063257,12092.7008705184,14137.4210281374,12382.8608703646,13151.9808960049,12334.4807662926,11750.9008712742,9715.6406936653,11907.6408538886,14254.0811004633,12941.2409162563,11427.1657962802
"PGo (38:4)","PG",0.195014336214918,5.5014214462509,0.855759760247906,0.354928019436415,0.999799278063257,12988.500976554,12522.5008583003,14943.3409881678,12655.0009918259,11486.0207977367,12490.5809097296,10790.7807197525,13446.56097412,11127.4607925437,13277.335953712,12053.4858503347
"PGo (38:5)","PG",0.0638140925876406,5.51153290889625,0.091695751281236,0.762032327505966,0.999799278063257,12885.8608398328,12307.7808532717,13390.6609726017,12262.4208755395,11241.5607833811,15160.781013487,11297.0206718403,13043.9007759136,11776.7608795154,12711.6808853114,12685.8158111555
"PGo (38:6)","PG",0.0767747924871041,5.79410569674781,0.132762199405533,0.715585113014458,0.999799278063257,12692.9208450306,15779.0211868329,16265.4611129765,17117.7013702384,14028.6810531626,14074.9810791077,14001.021202088,18777.9614715623,14524.1210174552,15463.7761287696,15220.6612014802
"PGo (40:0)","PG",0.0172409047814116,5.83776857255662,0.00669643532697251,0.934780507794211,0.999799278063257,17590.141426076,16050.661117556,15565.7610855102,15051.041046143,14900.7810897806,18719.021369935,14960.4410095187,17465.2612533604,12598.0408287063,16064.4011688213,16511.3761806487
"PGo (40:1)","PG",0.157950575798276,5.66115920492522,0.561618835072323,0.453608723738142,0.999799278063257,14295.2810363748,14910.341094971,13880.060768121,14242.861007682,12812.10076904,12952.7608184797,12498.1408615112,14995.74092865,14328.021026607,14332.1359767872,13314.6858444202
"PGo (40:2)","PG",0.0424817258994825,5.55041139593401,0.040639530745409,0.840235319286491,0.999799278063257,12558.3208236716,12619.220985405,13584.4808959981,12354.7408561764,12585.6608734096,13994.3407974253,12015.7007598836,13006.2209472644,13186.8009185818,12779.1908903128,12900.4808444957
"PGo (40:4)","PG",0.311851346997155,5.56666953290287,2.18590856991615,0.139278852605507,0.999799278063257,11787.780921933,11179.0008087137,23511.562149038,11040.0608215375,11887.420761104,12269.7609291108,12044.98088074,11963.8809051502,11685.500946045,14379.6011753055,12041.5108690262
"PGo (40:5)","PG",0.0579249523215642,5.70272781071139,0.0755697251320981,0.783393465225715,0.999799278063257,12883.140983592,14656.6411056535,15795.8212661797,14306.680892937,13739.2207412667,15514.98126983,13094.8808364896,15274.960887908,13797.9811134342,14410.5710620906,14406.0109338736
"PGo (40:6)","PG",0.0625856304879926,6.1175984193122,0.088255963536426,0.766406156370697,0.999799278063257,19440.36154175,20249.161491394,21108.521484376,17443.381042482,17604.201080316,20524.0011672919,16344.5411605809,23408.501922611,16686.661315911,19560.3563900005,19470.3113327
"PGo (40:9)","PG",0.149926191130001,5.84241283263975,0.506168889024821,0.476802034394173,0.999799278063257,15179.8612060602,18492.3012008642,19237.2011947674,15330.1811218172,15202.4810142515,17768.8013381941,13609.5608367919,17466.9409446618,11312.5006980873,17059.8861808772,16011.9460334748
"PGo (42:0)","PG",0.0961553576021609,5.54179779148135,0.208171620685718,0.648204258780527,0.999799278063257,13338.9009551985,12312.080917359,12620.9008331309,13431.600921632,11885.900825498,13261.82086181,10375.7006797735,14789.1410446098,13167.3809051513,12925.8709068301,12578.1408529228
"PGo (42:1)","PG",0.296533741727209,5.55775434535664,1.97678426717617,0.15972958781817,0.999799278063257,16780.661056525,15499.461074828,12014.2609710666,12485.481033324,10390.2006683311,13647.5608940103,11252.6608238163,12716.5008850106,12162.8208770793,14194.9660339359,12001.7308177921
"PGo (42:2)","PG",0.0810409614151722,5.30016625277852,0.14783442544805,0.700613508679038,0.999799278063257,10707.9206810049,11742.160751344,10917.8807678213,10747.2008438136,11310.3008956874,11902.160682676,9630.1807289138,10520.6007919257,10263.9607162423,11028.7907609959,10840.8107748007
"PGo (42:4)","PG",0.251059565017074,5.6407930936635,1.41785228703128,0.233757229768144,0.999799278063257,11943.0208511362,11341.240776062,24056.8818168694,12356.0009841938,11365.9609146051,14018.1010437062,12008.7808570891,14916.140762336,11859.1407699546,14924.2861070654,13077.2458944341
"PGo (42:6)","PG",0.159805445445175,5.94997752949654,0.575072280038114,0.448250338015756,0.999799278063257,15799.4810562173,17777.2813758844,21484.261871331,16438.9611205956,16262.080959327,17109.1211471572,14285.4610748308,18893.401351934,15355.7411842259,17874.9963560071,16637.5161333122
"PGp (16:0)","PG",0.115128308781784,8.48583349687873,0.298860211521969,0.584597849566941,0.999799278063257,54689.703582793,56767.364349278,102758.567016652,109824.508377093,92953.644927983,68157.366180415,47803.483428984,103155.886169419,209379.472640986,81010.035831454,78017.5951767003
"PGp (18:0)","PG",0.147537521910422,5.97598555117203,0.490184374502604,0.483845070737989,0.999799278063257,17909.441345213,17594.9012985197,17188.721248627,16517.741256713,15871.4611282343,16006.721168521,13771.7410125739,19164.46123504,20526.32138061,17302.7012872682,16203.5961360923
"PGp (20:0)","PG",0.152080777040775,6.63071914882613,0.521128760060833,0.470360581888597,0.999799278063257,21725.741577141,39799.7222785086,29202.682418816,28755.961517339,19680.3013381977,31036.8824844354,24194.9417648292,37220.682853739,17267.4012680014,29871.0269479511,28033.2021103003
"PGp (28:0)","PG",0.21413122035957,5.13778127496108,1.03101698604077,0.309919926553761,0.999799278063257,11654.2808608954,9585.8007202061,9728.2606887825,9993.7207488999,9184.4805679321,9144.7207221982,9644.0207710242,8571.120632171,9530.4406509406,10240.515754696,9136.08567333137
"PGp (30:1)","PG",0.0416320770717142,5.95633065748961,0.0390491810704106,0.843351261561847,0.999799278063257,14703.8012084906,18964.1216239861,20068.9014739951,15986.0813331648,17038.4411773633,20693.9214096111,14891.3611488355,18056.8610687173,14412.3810806255,17430.7264099092,17670.1462011318
"PGp (34:4)","PG",1.77567375072889,6.55907631802494,66.9849302488989,2.73590544659093e-16,1.36521681784887e-13,11154.7207107547,11988.3607330267,131695.407516484,15980.081253061,10829.400726307,14762.9010772712,12106.4008636399,14741.3010101368,11424.7007789659,42704.6425533316,13110.0009193387
"PGp (36:5)","PG",0.320175193573884,5.8587978135317,2.30464809530281,0.128987490568552,0.999799278063257,13032.2209777747,15718.5011138962,27450.1415863008,14104.7810058576,12593.0410232589,15071.4209632852,13349.9610786433,17635.3612823563,14706.1209449684,17576.4111709573,14662.4460868859
"PGp (38:6)","PG",0.0444882888266286,6.45064248957463,0.0446075108186665,0.832727385439624,0.999799278063257,20539.54166412,25665.561691285,28296.6818389966,23086.641784664,23608.7416610731,25596.581939699,23770.6816330049,25362.721710196,21332.941635122,24397.1067447664,24584.6817359933
"PGp (40:6)","PG",-0.110529942338748,7.29782143554335,0.27541562638703,0.599721843127856,0.999799278063257,35091.6625899823,54199.382461511,49619.34286493,41510.823570301,48489.20382685,59341.4243469205,40321.9025802474,55181.105133027,16258.141113281,45105.3028716811,50833.4089717612
"PGp (42:2)","PG",0.111506742333167,5.18133634544063,0.279798559271455,0.596833278498559,0.999799278063257,9287.0608139028,10739.8407058683,10869.8607826208,10455.9407005254,9241.4806747432,10034.780677785,9253.5807037317,11230.1808433527,8941.8605957012,10338.1757507293,9940.00572490315
"PGp (42:4)","PG",0.18821633932747,5.37932526055445,0.797007903297092,0.371989465564641,0.999799278063257,11322.2608795133,11805.8608207655,13172.2008438093,11130.120857235,10186.5807113622,11351.720844264,10268.2208404606,11442.1008377047,12023.1208724974,11857.6108503308,10812.1558084479
"PGp (42:6)","PG",0.0155570850072718,7.74366350976148,0.00545804755699919,0.94110698393035,0.999799278063257,39315.782684329,65874.1854401086,79105.6253738825,59891.242980959,73050.5431517793,62315.724990867,48442.583099375,67665.6656646897,40439.022689844,61046.7091198198,62868.6292266778
"PI (12:0)","PI",-0.0167311542163837,7.50934430227542,0.00631242357604833,0.936674094009289,0.999799278063257,54365.4036636373,49843.543548584,46096.263183596,47175.643234247,44473.723129271,65258.784210189,48891.843193059,49753.503555297,47495.823364253,49370.2134075161,52094.463521954
"PI (14:0)","PI",-0.0333655703554844,6.67932101483462,0.02509392172567,0.874133252861738,0.999799278063257,28727.822265615,26073.441696175,27312.822067262,25257.141845702,28946.402069089,31312.942337038,25519.921737669,28417.642242427,31319.261993397,26842.8069686885,28549.2270965557
"PI (14:1)","PI",-0.0759177036140976,9.09213450061843,0.129991414532817,0.718440940781075,0.999799278063257,131587.00964359,139344.00903323,152984.949645925,148109.592956623,152013.490966837,192843.775207492,127796.071472216,157686.568237244,151600.571105939,143006.390319842,157584.976470947
"PI (16:0)","PI",-0.0738435392944477,7.15307136219695,0.122931755088736,0.725876263475448,0.999799278063257,39071.462432856,37741.162841794,33879.242523207,38223.642974834,40754.702941881,45271.583435052,38683.442749033,38199.002838138,40459.12280274,37228.8776931727,40727.182991026
"PI (16:1)","PI",-0.0504262519281773,7.4828314122845,0.057336365650599,0.810756560761443,0.999799278063257,46248.98321533,45587.223449697,46645.043395981,49297.324035642,46788.923217788,60255.064819248,45679.46313477,50142.183532756,52008.963531511,46944.6435241625,50716.4086761405
"PI (18:0)","PI",-0.348066991375793,7.90643514844904,2.72526637486135,0.098771641649244,0.999799278063257,41105.343093862,39096.722900396,43195.803192146,42673.642639197,58764.484130866,48803.08323669,43124.54257203,68365.984893743,171877.754180847,41517.8779564002,54764.5237083322
"PI (18:1)","PI",-0.0929495768078599,6.58883913697086,0.194695957881265,0.659036616503089,0.999799278063257,24861.241806029,22879.9216613651,22362.041458129,23842.481445308,22249.641433724,27884.28184509,26739.682052611,27175.941787713,36832.102157551,23486.4215927078,26012.3867797845
"PI (18:2)","PI",-0.281593010171631,8.37397452315156,1.78567653498772,0.181453822733667,0.999799278063257,88360.227203371,106460.987289467,86131.525894129,84034.205642672,151309.512069753,124762.550113788,96906.685668983,87388.005767913,22060.54172516,91246.7365074097,115091.688405109
"PI (18:3)","PI",-0.386954379449755,13.4225046466167,3.36794584238669,0.0664765937312089,0.999799278063257,2945028.5269928,3543001.28825378,2801502.93600464,2718466.7362671,5482585.02224722,4483652.68911745,3317162.07952884,3014252.7028198,21194.721740729,3001999.87187958,4074413.12342833
"PI (18:4)","PI",-0.0191726940485455,6.0432474185713,0.00828223736243139,0.927487189101496,0.999799278063257,18658.6410675029,17550.141120912,16820.921073908,17200.721107488,19173.421508786,18081.561096191,18128.2412033161,18303.8611145048,18932.481170644,17557.6060924527,18421.7712306995
"PI (20:0)","PI",0.0187538541046097,7.57713381163988,0.00793138295875906,0.92903556779941,0.999799278063257,51540.783569326,66587.086044341,53203.823669461,56155.263305652,58667.544540438,69991.803100629,51617.822769104,53821.883880637,22530.381607051,56871.739147195,58524.763572702
"PI (20:1)","PI",-0.009449099151497,7.21906344924515,0.00201317784376442,0.964212164419053,0.999799278063257,43014.683227537,37059.042785643,43020.08319091,39055.60253905,44867.543273913,43309.362853996,41088.72283935,39976.402770985,38211.702697758,40537.352935785,42310.507934561
"PI (20:2)","PI",-0.0648529922884856,5.62375576448385,0.0947145717386206,0.758266995381576,0.999799278063257,12644.6609573335,13260.1609611475,12673.620826716,12967.620910645,14055.920852664,13826.6609649639,14283.281143179,13696.9009590196,14291.9810028037,12886.5159139605,13965.6909799566
"PI (20:3)","PI",-0.130606810109206,5.98506082544728,0.384181391686866,0.535373878096539,0.999799278063257,15943.641128541,17172.1610870411,14383.160888672,16481.661136626,17895.001319882,18314.881340027,18883.921646124,17481.6412811272,19492.44128418,15995.15606022,18143.86139679
"PI (20:4)","PI",0.016705928069906,5.57165738092767,0.00628494886041153,0.93681176765155,0.999799278063257,11766.40078735,11359.4408302321,12982.7407836849,14754.6610107454,13422.800956729,13469.8010711704,12851.780792235,12515.5008621206,14075.4610366871,12715.8108530031,13064.9709205638
"PI (20:5)","PI",0.0127583337409975,6.90688714933638,0.00366940176957087,0.951697216370456,0.999799278063257,26900.882110605,22815.101715093,35294.5016860892,32977.242584222,37671.782813988,29426.1417236358,23784.6614151047,30696.9419784473,50731.063873289,29496.9320240023,30394.881982794
"PI (22:0)","PI",-0.153760785245349,7.29324612488689,0.532858873248642,0.465407403552839,0.999799278063257,31807.082458495,48624.56365964,43716.442504883,46587.223480251,30097.302001949,60823.762878398,45402.70341493,62583.703964215,25927.242126458,42683.8280258173,49726.868064873
"PI (22:1)","PI",-0.00525208674646973,6.80790542883922,0.000621845985619984,0.980105342349364,0.999799278063257,33215.822067257,29343.641784677,28780.882110583,29876.442108145,31074.281829826,32347.802154523,30410.06225587,32307.242156987,30203.062103274,30304.1970176655,31534.8470993015
"PI (22:2)","PI",-0.0243516328827208,5.52655730504466,0.0133542374296098,0.908000841180153,0.999799278063257,12873.160900106,11929.3008499192,12082.3206710788,13562.040962223,13521.061050414,14793.661022189,11361.9809150663,13741.121028903,10944.3608627287,12611.7058458317,13354.4560041431
"PI (22:4)","PI",-0.0901299749811404,5.25041191617476,0.182832574783021,0.668950186993941,0.999799278063257,9938.8607940689,9934.8005867021,9217.0006446885,10874.320774076,9902.2806739728,12189.9609565775,10541.0207443171,11634.080848687,10183.4006614594,9991.24569988388,11066.8358058886
"PI (22:6)","PI",-0.0183842488318353,6.76615874856383,0.0076190909818763,0.930443065570609,0.999799278063257,32192.842315677,29939.542083746,29967.582031249,26675.101882924,31909.942138669,33714.722045905,27469.242019646,31823.602310172,27064.361968995,29693.767078399,31229.377128598
"PI (24:0)","PI",-0.000874416196921021,7.489510912039,1.7241665711154e-05,0.996686946692731,0.999799278063257,52406.42352296,46960.782959001,47599.922912593,47257.203308087,49407.404052721,55224.523986833,48641.963623049,48588.863220232,49158.583435042,48556.0831756602,50465.6887207087
"PI (26:0)","PI",-0.0308938132335812,7.062787947674,0.021518538750442,0.883375144435757,0.999799278063257,37491.562805175,36152.502594001,33925.382476798,38714.342620834,35984.94238281,43042.103179938,36479.982666019,39968.062713605,31383.122161869,36570.947624202,38868.772735593
"PI (26:1)","PI",0.0458318054246182,5.3946311571532,0.047293729993072,0.827841136159181,0.999799278063257,12151.7008361828,13659.060958852,10997.0607986477,10158.2607345481,11357.000831607,11934.1408767741,11840.340965271,11965.4608688364,10442.0206680303,11741.5208320576,11774.2358856221
"PI (28:0)","PI",-0.0630205078524804,7.02008455788647,0.0895364637185594,0.764767275064487,0.999799278063257,38320.722320558,33750.502166755,32414.542236322,36204.802246102,35074.262420667,45260.183105482,33389.022583018,39470.962493897,30172.342163098,35172.6422424343,38298.607650766
"PI (28:1)","PI",-0.060308388163238,5.55289309059244,0.0818985776869567,0.774740816056079,0.999799278063257,11031.8607482911,11792.5406875585,11732.6206893882,14220.3810691837,9491.0405540428,15352.741039283,12016.3407249451,16276.2812423777,14058.8009986829,12194.3507986054,13284.1008901621
"PI (28:2)","PI",-0.00220315944488091,5.53051201622237,0.000109252070885191,0.991660365975588,0.999799278063257,9585.90072631231,8107.8806266761,11423.4008407546,10080.1606445406,10610.3408393834,11120.2007675239,8557.1406173691,10605.9007987959,28730.8621292137,9799.3357095709,10223.3957557681
"PI (30:0)","PI",-0.176814747563368,8.07967947217531,0.704659796417332,0.401222350937915,0.999799278063257,78727.86572268,68514.504638643,64773.864685049,70495.144653305,76204.445190424,102937.38659658,67533.84509277,86685.405334454,61386.424133302,70627.8449249192,83340.270553557
"PI (30:1)","PI",-0.0175859032309236,6.86209536663873,0.00697162515939453,0.933456952404915,0.999799278063257,26271.6213645942,23457.761421207,34243.4222641002,32250.4222335816,35619.963012683,31310.842285152,24722.601715081,30809.541831967,44577.002593974,29055.8068208707,30615.7372112208
"PI (30:2)","PI",0.085624020242806,7.75719657036347,0.165299386735569,0.684323634444724,0.999799278063257,33865.2027816849,33178.4617957989,69135.9833985249,65173.404903322,67794.1857184847,43822.6835556395,28486.3013267466,57783.1228179727,114942.830596904,50338.2632198327,49471.5733547109
